"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"949993BI","journalArticle","2017","Benedetti, M.; Torresani, E.; Leoni, M.; Fontanari, V.; Bandini, M.; Pederzolli, C.; Potrich, C.","The effect of post-sintering treatments on the fatigue and biological behavior of Ti-6Al-4V ELI parts made by selective laser melting","Journal of the Mechanical Behavior of Biomedical Materials","","17516161","10.1016/j.jmbbm.2017.03.024","https://linkinghub.elsevier.com/retrieve/pii/S175161611730139X","Fatigue resistance and biocompatibility are key parameters for the successful implantation of hard-tissue prostheses, which nowadays are more and more frequently manufactured by selective laser melting (SLM). For this purpose, the present paper is aimed at investigating the eﬀect of post-sintering treatments on the fatigue behavior and biological properties of Ti samples produced by SLM. After the building process, all samples are heat treated to achieve a complete stress relief. The remaining ones are triboﬁnished with the aim of reducing the surface roughness of the as-sintered condition. Part of the triboﬁnished samples are then subjected to one of the following post-sintering treatments: (i) shot peening, (ii) hot isostatic pressing (HIP), and (iii) electropolishing. It is found that shot peening and HIP are the most eﬀective treatments to improve the high and the very-high cycle fatigue resistance, respectively. At the same time, they preserve the good biocompatibility ensured by the biomedical Titanium Grade 23.","2017-07","2019-04-26 15:41:35","2019-04-26 15:41:36","2019-04-26 15:41:35","295-306","","","71","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\ZYBR9LVA\Benedetti et al. - 2017 - The effect of post-sintering treatments on the fat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KA6U5PY4","journalArticle","2008","Ciampini, D.; Papini, M.; Spelt, J.K.","Characterization of vibratory finishing using the Almen system","Wear","","00431648","10.1016/j.wear.2007.06.002","https://linkinghub.elsevier.com/retrieve/pii/S0043164807005698","The Almen system was adapted to a vibratory ﬁnishing process to characterize the effect of varying process parameters for the purposes of process development and control. Saturation curves for two types of aluminum Almen strips were obtained by ﬁnishing at two distinct conditions using a tub type vibratory ﬁnisher and steel spherical media. Comparison with the normal contact forces and effective impact velocities, measured for both these conditions in a previous study [D. Ciampini, M. Papini, J.K. Spelt, Impact velocity measurement of media in a vibratory ﬁnisher, J. Mater. Process. Technol., 183 (2007) 347–357], provided insight into the mechanics of the vibratory ﬁnishing process. An electromagnetic apparatus was constructed to simulate the normal impacts in the vibratory ﬁnisher. It was found that surface-normal impacts at velocities comparable to the higher range in the vibratory ﬁnisher produced Almen saturation curves similar to those created in the vibratory ﬁnisher. This provided support for the modeling approximation of treating all contact events in a vibratory ﬁnisher as effective surface-normal impacts, and the accuracy of the effective impact velocity measurement employed in [D. Ciampini, M. Papini, J.K. Spelt, Impact velocity measurement of media in a vibratory ﬁnisher, J. Mater. Process. Technol., 183 (2007) 347–357].","2008-03","2019-04-26 15:41:37","2019-04-26 15:41:38","2019-04-26 15:41:37","671-678","","7-8","264","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\GKK66PEB\Ciampini et al. - 2008 - Characterization of vibratory finishing using the .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CDNVZUEJ","journalArticle","2007","Ciampini, D.; Papini, M.; Spelt, J.K.","Impact velocity measurement of media in a vibratory finisher","Journal of Materials Processing Technology","","09240136","10.1016/j.jmatprotec.2006.10.024","https://linkinghub.elsevier.com/retrieve/pii/S0924013606008740","The surface-normal impact velocity distributions, impact frequencies and impact power per unit area were measured using a force sensor in a vibratory ﬁnisher for two types of spherical media. These parameters control the degree, rate and character of plastic deformation and erosion of a workpiece surface in vibratory ﬁnishing. The force sensor was also used to quantify the effect of media type, ﬁnisher amplitude, and location within the ﬁnisher on the probability distribution of the particle impact velocity normal to the workpiece. It was found that reducing the total media mass in the ﬁnisher and moving closer to the wall resulted in a more aggressive process; i.e. the contact frequency, total energy ﬂux and the average and maximum effective impact velocities were all increased with less total media mass. It was also found that contacts occur periodically within time periods that correspond to the ﬁnisher’s driving frequency.","2007-03","2019-04-26 15:41:39","2019-04-26 15:41:39","2019-04-26 15:41:39","347-357","","2-3","183","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\JMBPSWUP\Ciampini et al. - 2007 - Impact velocity measurement of media in a vibrator.pdf; C:\Users\mapaqr\Zotero\storage\I5D9KG3J\Tao et al - An investigation of surface nanocrystallization mechanism in Fe induced by surface mechanical attrition treatment.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4CUJN8E5","journalArticle","2017","Salvatore, F.; Grange, F.; Kaminski, R.; Claudin, C.; Kermouche, G.; Rech, J.; Texier, A.","Experimental and Numerical Study of Media Action During Tribofinishing in the Case of SLM Titanium Parts","Procedia CIRP","","22128271","10.1016/j.procir.2017.03.251","https://linkinghub.elsevier.com/retrieve/pii/S2212827117304341","Tribofinishing is an ancient and widely used process in industry. However the preparation to reach this steady state is long and costly and the know-how is mainly based on the long experience of the providers (machine builder and abrasive media producer), whereas the literature to help end-users is very limited. Moreover is difficult to understand the phenomena during media action, particularly at the interface between the piece and the abrasives. The objective of this paper is to present the design of a new experimental set-up that enables the characterization of tribofinishing conditions. The system is based on a CNC milling machine dragging a part in a large volume of abrasive media (i.e. drag finishing). This new set-up has been used to investigate the influence of various abrasive media (size and geometry) on the evolution of the surface roughness along the surface of titanium parts obtained by SLM (selective laser melting). In parallel, a discrete element model of the set-up has been developed in order to identify the local contact conditions between abrasive media and the part, which enable to understand the local physical phenomena in mass finishing.","2017","2019-04-26 15:41:41","2019-04-26 15:41:41","2019-04-26 15:41:41","451-456","","","58","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\G5UE3RN9\Salvatore et al. - 2017 - Experimental and Numerical Study of Media Action D.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CW3H56HD","journalArticle","2009","Hilerio, I.; Mathia, T.","Interface mass transfer during the tribofinishing process","Journal of Materials Processing Technology","","09240136","10.1016/j.jmatprotec.2009.08.012","https://linkinghub.elsevier.com/retrieve/pii/S0924013609003021","Triboﬁnishing process is investigated as a means to reach a quality state for the surface treated. During the process there occurs mass transfer at the interface of the piece to be treated and the abrasive charge (abrasive plus additives). This situation is studied for titanium as a possibility for application in prosthesis. With these results is intended to produce a model of the mass transfer that would allow to have further control of the process.","2009-11","2019-04-26 15:41:42","2019-04-26 15:41:43","2019-04-26 15:41:42","6057-6061","","20","209","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\VKX9XYQZ\Hilerio et Mathia - 2009 - Interface mass transfer during the tribofinishing .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDZMCAHR","journalArticle","2018","da Silva Maciel, Lucas; Spelt, Jan K.","Bulk mass flow in a vibratory finisher: mechanisms and effect of process parameters","Granular Matter","","1434-5021, 1434-7636","10.1007/s10035-018-0830-1","http://link.springer.com/10.1007/s10035-018-0830-1","Vibratory ﬁnishing is a widely-used manufacturing process in which a vibrating container ﬁlled with granular media becomes ﬂuidized. The resulting bulk ﬂow entrains workpieces and exposes their surfaces to the impacts resulting from the small-scale media vibrations. The bulk ﬂow is responsible for entrainment and mixing, while the media vibration does work on the surfaces. The selection of machine vibration parameters is commonly based on experience due to the difﬁculty in predicting the ﬂuidized bed behavior. In this work, a discrete element method was used to investigate how the bulk ﬂow in an actual tub ﬁnisher ﬁlled with steel balls depends on the tub motion parameters through a parametric study. The underlying mechanisms that create and drive the bulk ﬂow were identiﬁed by examining the relationships between the bulk ﬂow rates and the wall forces. Finally, the connection between the wall motion and the wall forces was investigated. The tub frequency was the most effective control parameter and there was an optimal phase difference between the horizontal and vertical vibrations to maximize bulk ﬂow. The relationship between the media packing at the walls and the tangential forces between the walls and the media explained the formation and speed of the bulk ﬂow. Lastly, it was shown that the tangential wall forces, unlike the normal forces, cannot be obtained from the known wall motion alone since they also depend on the media velocities relative to the walls.","2018-08","2019-04-26 15:42:15","2019-04-26 15:42:15","2019-04-26 15:42:15","","","3","20","","","Bulk mass flow in a vibratory finisher","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\7PRKN563\da Silva Maciel et Spelt - 2018 - Bulk mass flow in a vibratory finisher mechanisms.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9E6B9RJN","journalArticle","2016","Hashimoto, Fukuo; Johnson, Stephen P.; Chaudhari, Rahul G.","Modeling of material removal mechanism in vibratory finishing process","CIRP Annals","","00078506","10.1016/j.cirp.2016.04.011","https://linkinghub.elsevier.com/retrieve/pii/S0007850616300117","In industry today, the use of vibratory ﬁnishing processes as a ﬁnal manufacturing step is increasing rapidly. Through the ability of these processes to achieve stable material removal rates, very consistent results in the control of surface texture are achieved. Even though the importance of these processes to manufacturing industry is increasing, the fundamentals of the material removal mechanism have not yet been established, and the associated lack of scientiﬁc understanding is an obstacle for process optimization. This paper proposes a mathematical model of the material removal mechanism based on abrasive ﬁnishing theory. The proposed model is used to identify key parameters and analyze their effect on the material removal mechanism. Experimental tests were conducted to validate the proposed model and provide correlation with the results obtained from the theoretical analysis. For the ﬁrst time, fundamental abrasive machining process parameters such as the equivalent chip thickness and speciﬁc cutting energy realized through vibratory ﬁnishing are revealed.","2016","2019-04-26 15:43:14","2019-04-26 15:43:14","2019-04-26 15:43:14","325-328","","1","65","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\6WKZCYPK\Hashimoto et al. - 2016 - Modeling of material removal mechanism in vibrator.pdf; C:\Users\mapaqr\Zotero\storage\VQHIEXP4\Tao et al - An investigation of surface nanocrystallization mechanism in Fe induced by surface mechanical attrition treatment.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"85CPT65D","journalArticle","2002","Tao, N.R.; Wang, Z.B.; Tong, W.P.; Sui, M.L.; Lu, J.; Lu, K.","An investigation of surface nanocrystallization mechanism in Fe induced by surface mechanical attrition treatment","Acta Materialia","","13596454","10.1016/S1359-6454(02)00310-5","https://linkinghub.elsevier.com/retrieve/pii/S1359645402003105","By means of surface mechanical attrition (SMA), a nanostructured surface layer was formed on a pure Fe plate. Microstructure features of various sections in the surface layer, from the strain-free matrix to the treated top surface, were systematically characterized by using X-ray diffraction (XRD) analysis, scanning electron microscopy (SEM) and transmission electron microscopy (TEM) observations. Based on the experimental observations, a grain reﬁnement mechanism induced by plastic deformation during the SMA treatment in Fe was proposed. It involves formation of dense dislocation walls (DDWs) and dislocation tangles (DTs) in original grains and in the reﬁned cells (under further straining) as well, transformation of DDWs and DTs into subboundaries with small misorientations separating individual cells or subgrains, and evolution of subboundaries to highly misoriented grain boundaries. Experimental evidences and analysis of the grain reﬁnement mechanism indicate that high strains with a high strain rate are necessary for formation of nanocrystallites during plastic deformation of metals.","2002-10","2019-05-07 14:42:47","2019-05-07 14:42:48","2019-05-07 14:42:47","4603-4616","","18","50","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\H5A48FVH\Tao et al. - 2002 - An investigation of surface nanocrystallization me.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BTV3M3DC","journalArticle","2019","Umapathi, A.; Swaroop, S.","Measurement of residual stresses in titanium alloys using synchrotron radiation","Measurement","","02632241","10.1016/j.measurement.2019.04.021","https://linkinghub.elsevier.com/retrieve/pii/S0263224119303227","The residual stress distribution due to laser peening without coating (LPwC) was measured by using the synchrotron radiation X-rays from BL-11 at INDUS-2, RRCAT, Indore, India. This was accomplished by using the effective and quick method of angle-dispersive X-ray diffraction (AD-XRD). LPwC was performed on the titanium TC6 and Ti-6Al-4V alloys with a laser wavelength of 1064 and 532 nm and samples were peened with three different laser power densities of 3, 6 and 9 GW cm-2 and subjected to multiple impacts (1/3/5). Followed by that, the residual stress measurements using synchrotron radiation beam energy (SRBE) of 20 and 30 keV were carried out. The results show that LPwC induces higher and deep residual stress depending upon the titanium alloy. The change of residual stress with laser power densities and impact times are calculated and discussed. Although a compressive residual stress (CRS) was observed in majority of the cases, the more detrimental tensile residual stress (TRS) was observed in few cases only, especially with the TC6 alloy. TC6 showed TRS with peening radiations of 532 nm (power density of 3 GW cm-2) and 1064 nm (power density of 9 GW cm-2). Besides, TRS was observed in multiple peened samples (5 times) at both radiations. In each of the instances the residual stress was measured at SRBE of 20 keV. It is suggested that for beneficial CRS, peening may be employed in conditions other than these.","2019-07","2019-05-14 13:30:38","2019-05-14 13:30:38","2019-05-14 13:30:38","518-525","","","140","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\VGAR9ZMZ\Umapathi et Swaroop - 2019 - Measurement of residual stresses in titanium alloy.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8NQ6F5CK","journalArticle","2012","Takakuwa, O.; Soyama, H.","Suppression of hydrogen-assisted fatigue crack growth in austenitic stainless steel by cavitation peening","International Journal of Hydrogen Energy","","03603199","10.1016/j.ijhydene.2011.12.035","https://linkinghub.elsevier.com/retrieve/pii/S0360319911026875","In this paper we demonstrate the suppression of hydrogen-assisted fatigue crack growth in type 316L austenitic stainless steel by cavitation peening employing a cavitating jet in air. Plate bending fatigue tests on pre-cracked samples were conducted after cathodic hydrogen charging with and without cavitation peening. Without cavitation peening, the hydrogen effect on the crack growth behavior at low applied stress was clearly demonstrated compared with high applied stress in the fatigue test. The coalescence of subcracks and the main crack propagating from the pre-crack were observed in the hydrogen charged specimen. This phenomenon signiﬁcantly accelerated the crack growth. This unexpected fracture was suppressed by introducing compressive residual stress by cavitation peening regardless of the length of processing time. In addition, lengthier treatment reduced the crack growth rate of the hydrogen charged specimen by 75% compared to an untreated one.","2012-03","2019-05-17 18:40:29","2019-05-17 18:40:29","2019-05-17 18:40:29","5268-5276","","6","37","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\ATWDRAHU\Takakuwa et Soyama - 2012 - Suppression of hydrogen-assisted fatigue crack gro.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAH6D6DQ","journalArticle","2016","Takakuwa, O.; Takeo, F.; Sato, M.; Soyama, H.","Using cavitation peening to enhance the fatigue strength of duralumin plate containing a hole with rounded edges","Surface and Coatings Technology","","02578972","10.1016/j.surfcoat.2016.08.087","https://linkinghub.elsevier.com/retrieve/pii/S0257897216308519","The purpose of this study is to examine the effect of peening on the fatigue life of a duralumin plate containing a hole with rounded edges. To this end, duralumin plates containing holes with rounded edges with a radius of 0.5 mm were treated by cavitation peening (CP) and shot peening (SP). Fatigue tests under uniaxial tensile loading were carried out to obtain the lifetime versus applied stress curves, i.e., the S-N curves. Then, the fractured surfaces were examined using SEM. Also, a combination of residual stress measurements with electro-chemical polishing was carried out to evaluate the compressive residual stress proﬁle with respect to the depth into the wall surrounding the hole. The results showed that the lifetime of the CP specimen was almost 25 times larger than that of the as-machined one. The fatigue strength, also, was increased by 18% by cavitation peening. In contrast, shot peening reduced the lifetime, since this caused the formation of a roll over layer at the rounded edges, from which cracks due to high stress can initiate. The effect on the fatigue strength of a plate with a hole can be explained on the basis of whether or not roll over occurs and on the residual stress proﬁle with respect to the depth from the surface surrounding the hole.","2016-12","2019-05-17 18:40:31","2019-05-17 18:40:31","2019-05-17 18:40:31","200-205","","","307","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\ZPSI89WK\Takakuwa et al. - 2016 - Using cavitation peening to enhance the fatigue st.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HA8Z2UX5","journalArticle","2002","Tange, A.; Ando, K.","Improvement of spring fatigue strength by new warm stress double shot peening process","Materials Science and Technology","","0267-0836, 1743-2847","10.1179/026708302225003514","http://www.tandfonline.com/doi/full/10.1179/026708302225003514","","2002-06","2019-05-17 18:40:33","2019-05-17 18:40:33","2019-05-17 18:40:33","642-648","","6","18","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\EMZM8P2W\Tange et Ando - 2002 - Improvement of spring fatigue strength by new warm.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24J32GJM","journalArticle","","Forgues, S; Labelle, B; King, M; Manor, N","Controlled Rotary Flap Peening for Repair Applications","","","","","","Shot peening is an important process that improves fatigue life of components without increasing their weight. It is used extensively in the aerospace industry where weight and fatigue are key issues. During the manufacturing and service life of a component, a peened surface might get scratched or slightly damaged. In this case, re-peening is necessary to restore the compressive residual stress layer after removal of the damage area. When repeening is necessary, rotary flap peening, also known as flapper peening, is often used because it is quick, clean and cost effective.","","2019-05-17 18:40:34","2019-05-17 18:40:34","","6","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\mapaqr\Zotero\storage\L6TW76PN\Forgues et al. - Controlled Rotary Flap Peening for Repair Applicat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ABSZ3K5Q","conferencePaper","2016","Fueki, Ryutaro; Takahashi, Koji","Fatigue Limit Improvement by Needle-Peening for Stainless Steel Welded Joint Containing a Crack-Like Defect","Volume 5: High-Pressure Technology; Rudy Scavuzzo Student Paper Symposium and 24th Annual Student Paper Competition; ASME Nondestructive Evaluation, Diagnosis and Prognosis Division (NDPD); Electric Power Research Institute (EPRI) Creep Fatigue Workshop","978-0-7918-5041-1","","10.1115/PVP2016-63420","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?doi=10.1115/PVP2016-63420","The effects of needle-peening on the bending fatigue limit of an austenitic stainless steel JIS-SUS316 welded joint containing an artificial semi-circular slit on the weld toe were investigated. Peening was applied to specimens with a semi-circular slit at depths of a = 1.0 mm and 1.5 mm. Then, plane bending fatigue tests were carried out at a stress ratio of R = 0. The fatigue limits of welded specimens containing a semi-circular slit were increased for the peened specimens. Peened specimens with slit sizes of a = 1.0 mm had high fatigue limits that were nearly equal to those of non-slit, peened specimens. We observed that a semicircular slit with a depth of less than a = 1.0 mm could be rendered harmless by peening. Additionally, the values of fatigue limit and the maximum depth of a semi-circular slit that can be rendered harmless by peening were predicted based on fracture mechanics, where we assume that a semi-circular slit is equivalent to a semi-circular crack. The prediction results were consistent with experimental results.","2016-07-17","2019-05-17 18:40:35","2019-05-17 18:40:36","2019-05-17 18:40:35","V005T09A001","","","","","","","","","","","ASME","Vancouver, British Columbia, Canada","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\5RLH5DUF\Fueki et Takahashi - 2016 - Fatigue Limit Improvement by Needle-Peening for St.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ASME 2016 Pressure Vessels and Piping Conference","","","","","","","","","","","","","","",""
"QXNSVEKT","journalArticle","","Inoue, A; Sekigawa, T; Oguri, K","Fatigue property enhancement by Fine Particle Shot Peening for Aircraft Aluminum Parts",". Residual stress","","","","","Fine Particle Shot Peening (FPSP), which has been developed in the Japanese automobile industry for steel parts, enables to improve fatigue property much more than the conventional Shot Peening (SP). The suitable FPSP process for the aluminum aircraft parts is under development. Fatigue life of conventional shot peened 7050T7451 aluminum parts was increased by several times, while that of fine particle shot peened aluminum was increased by more than ten times compared with that of as machined. Compressive residual stress on fine particle shot peened surface which was covered with uniform dimples adequately is higher than that on shot peened surface. Fracture surface observation revealed that the fatigue crack of fine particle shot peened samples originate at the subsurface layer, which shows the high compressive residual stress at very near the surface and less roughened surface prevent crack initiation from the surface. Then FPSP can improve fatigue life farther more than SP does, which shows fatigue crack initiates from a small flaws and laps on the surface created by SP.","","2019-05-17 18:40:37","2019-05-17 18:40:37","","5","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\mapaqr\Zotero\storage\VCU9KPXX\Inoue et al. - Fatigue property enhancement by Fine Particle Shot.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6AYWCGTZ","journalArticle","2010","Kikuchi, Shoichi; Nakahara, Yasuhito; Komotori, Jun","Fatigue properties of gas nitrided austenitic stainless steel pre-treated with fine particle peening","International Journal of Fatigue","","01421123","10.1016/j.ijfatigue.2009.07.019","https://linkinghub.elsevier.com/retrieve/pii/S0142112309002412","The nitrided layer of austenitic stainless steel is typically extremely thin due to the existence of a passive ﬁlm at the surface. In order to facilitate the diffusion of nitrogen into the material, a ﬁne particle peening (FPP) treatment was performed prior to gas nitriding. The effects of the FPP treatment on gas nitriding behavior and consequent fatigue properties of AISI 316 steel were evaluated. Surface microstructures of the FPP treated specimens prior to gas nitriding were characterized using a micro-Vickers hardness tester, scanning electron microscope (SEM), optical microscope, electron probe micro analyzer (EPMA) and X-ray diffraction (XRD). The FPP treatment generated a local stratiﬁcation pattern which exhibits high dislocation densities. During the subsequent nitriding process, nitrogen diffused into this unique structure, resulting in an increase in the surface hardness. Fatigue tests on a number of specimens with differing surface treatments were performed at room temperature using a rotational bending fatigue testing machine. The FPP treated specimen prior to gas nitriding exhibited the highest fatigue strength. After the fatigue tests, fracture surfaces were observed using an SEM in order to investigate the high-cycle fatigue properties.","2010-02","2019-05-17 18:40:38","2019-05-17 18:40:39","2019-05-17 18:40:38","403-410","","2","32","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\J4KXN8PF\Kikuchi et al. - 2010 - Fatigue properties of gas nitrided austenitic stai.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CQ8QVPH","journalArticle","","Ho, G W M","The Hong Kong Polyt. Univ., Hong Kong","","","","","","Since the nonlinear finite element analysis of a steel structure by shell/solid elements is expensive, effort has been made to conduct the local buckling analysis of a steel structure by beam elements. To this end, the structural deterioration due to local buckling of a steel member is implemented in constitutive relationship. The approach inevitably leads to the constitutive relationship of softening type, which however does not readily yield mesh objective result. The present study proposes a finite element procedure to overcome the problem: in a local-buckling zone, average state variables instead of local state variables are used. The effectiveness of the proposed procedure is verified by solving example problems. Moreover, the applicability of a simple trilinear type of constitutive relationship associated with the proposed beam-element analysis is investigated in comparison with shell-element analysis by ABAQUS.","","2019-05-17 18:40:40","2019-05-17 18:40:40","","147","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\mapaqr\Zotero\storage\G6EMYZLC\Ho - The Hong Kong Polyt. Univ., Hong Kong.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446A2NP7","journalArticle","2011","Oguri, Kazuyuki","Fatigue life enhancement of aluminum alloy for aircraft by Fine Particle Shot Peening (FPSP)","Journal of Materials Processing Technology","","09240136","10.1016/j.jmatprotec.2011.03.011","https://linkinghub.elsevier.com/retrieve/pii/S0924013611000744","Fine Particle Shot Peening (FPSP) enhances fatigue properties of aluminum parts for aerospace compared with conventional shot peening (SP). The features of FPSP process are small ceramic media and high velocity of the media ﬂow. Fatigue life of aluminum alloy obtained by FPSP is around one order of magnitude longer than that by SP. And the superior fatigue property unchanged even after anodize for corrosion protection. FPSP creates ﬁne dimples with small surface roughness and high compressive residual stress at very near surface, while SP forms large dimples and high compressive stress inside of the material. The fatigue crack occurred at the subsurface in case of FPSP, while at the surface in case of SP and machined. The fatigue crack initiation at the subsurface is the reason of superior fatigue life by FPSP.","2011-08","2019-05-17 20:09:59","2019-05-17 20:10:00","2019-05-17 20:09:59","1395-1399","","8","211","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\TY5WM2T6\Oguri - 2011 - Fatigue life enhancement of aluminum alloy for air.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M8D33QR7","journalArticle","2019","Fu, Xuesong; Niu, Zhiqiang; Deng, Ying; Zhang, Jie; Liu, Chongyuan; Chen, Guoqing; Li, Zhiqiang; Zhou, Wenlong","Accuracy of X-ray diffraction measurement of residual stresses in shot peened titanium alloy samples","Nondestructive Testing and Evaluation","","1058-9759, 1477-2671","10.1080/10589759.2019.1573239","https://www.tandfonline.com/doi/full/10.1080/10589759.2019.1573239","Accuracy of residual stress measurement using the Sin^2 ψ method has become a focus in many applications where residual stress plays a critical role in components, such as aeronautics, railway welding, bearings, gears, etc. Accuracy in residual stress measurement requires consideration of both correctness and uncertainty. In this paper, a self-designed and home-made in-situ tension/compression device is adapted to evaluate the correctness of residual stress measurement in titanium alloy. A calculation method employing multiple convolutions to evaluate the uncertainty of residual stress measurement is presented. Test results show that the X-ray elastic constant is an important parameter impacting the correctness of residual stress measurement. And that the uncertainty of residual stress measurement ﬂuctuates with the surface status of shot peened samples.","2019-04-03","2019-05-22 19:36:19","2019-05-22 19:36:19","2019-05-22 19:36:19","164-177","","2","34","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\4APGQ6UT\Fu et al. - 2019 - Accuracy of X-ray diffraction measurement of resid.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2TS2V9YH","conferencePaper","2017","","Investigations of the Residual Stresses and Surface Integrity Generated by a Novel Mechanical Surface Strengthening","","","","10.21741/9781945291173-53","http://www.mrforum.com/product/9781945291173-53","A novel mechanical surface treatment has been investigated for its ability to introduce compressive residual stresses as well as low cold work and surface roughness to metallic components, all of which are known to contribute to fatigue performance enhancement. Comprehensive evaluation of the surface integrity is therefore crucial for surfaces of load bearing components where fatigue life is a concern. The novel treatment involves submerging a work piece within a vibratory chamber filled with hardened stainless steel media, analogous to the mass finishing process. During the treatment, the work piece’s surface is peened and polished simultaneously through the normal and shear stresses generated by impacts between the work piece and steel media. The surface integrity generated by this treatment is intimately related to the processing parameters. This work focuses on measurements of residual stresses and cold work distribution in the nearsurface layers as well as surface topography generated at different stages of processing. Such measurements allow for process optimisation as well as a better understanding on the contribution of the different aspects of surface integrity to mechanical performance, particularly fatigue.","2017-01-15","2019-06-11 20:06:14","2019-06-11 20:06:15","2019-06-11 20:06:14","311-316","","","","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\mapaqr\Zotero\storage\E6SBGH8V\2017 - Investigations of the Residual Stresses and Surfac.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Residual Stresses 10","","","","","","","","","","","","","","",""
