"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SVFJ2QQR","journalArticle","1987","Mower, Todd M.; Li, Victor C.","Fracture characterization of random short fiber reinforced thermoset resin composites","Engineering Fracture Mechanics","","00137944","10.1016/0013-7944(87)90100-7","http://linkinghub.elsevier.com/retrieve/pii/0013794487901007","","1987-01","2015-06-02 22:57:29","2015-06-02 22:57:29","2015-06-02 22:57:29","593-603","","4","26","","","","","","","","","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJGWDUZ6","journalArticle","2009","Rabearison, N.; Jochum, Ch.; Grandidier, J. C.","A FEM coupling model for properties prediction during the curing of an epoxy matrix","Computational Materials Science","","0927-0256","10.1016/j.commatsci.2008.11.007","http://www.sciencedirect.com/science/article/pii/S0927025608004898","The curing of epoxies is a complex phenomenon where the thermal, the chemistry and the mechanics are coupled. Corresponding material properties such as mechanical and physics properties are evolving with the curing. This paper focuses on their determination by a finite element modelling approach of the thermal, chemical and mechanical couplings involved by the curing. The second part presents the constitutive model of an epoxy that was considered for the curing. The numerical solving, performed with a specific user subroutine of Abaqus® [Abaqus®/Standard User’s Manual Version 6.5, 2004, [1]], is detailed and allows the study of real three-dimensional structural parts. A comparison between the model and experimental data is presented with the local temperature prediction that fits well with the experiments. An application is then proposed in the fourth part for properties prediction such as degree of cure, thermal and chemical strains, and shear modulus during the curing. An extension to the prediction of internal stress development is then presented in the framework of elasticity.","2009-05","2015-08-08 00:20:03","2015-08-08 00:20:03","2015-08-08 00:20:03","715-724","","3","45","","Computational Materials Science","","Proceedings of the 17th International Workshop on Computational Mechanics of MaterialsIWCMM-17","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\4H99TPNZ\Rabearison et al. - 2009 - A FEM coupling model for properties prediction dur.pdf; C:\Users\ilyass\Zotero\storage\NWMGSRFB\S0927025608004898.html","","","Numerical simulation; Chemical strains; Couplings; Epoxy curing; Internal stresses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VBKIMIDQ","book","","McGarry, S. Y. Elliott, C. A. Berg, F. J.","COMPOSITE MATERIALS: Testing and Design","","","","","","","","2015-06-02 23:08:59","2015-06-02 23:08:59","","","546","","","","","COMPOSITE MATERIALS","","","","","ASTM International","","en","","","","","Google Books","","","","","https://books.google.ca/books?id=sHhrtfkXQeoC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VN5AJHZA","newspaperArticle","2002","M.J. Rich; L.T. Drzal; Donald L. Hunston; Gale A. Holmes; Walter G. McDonough","Round Robin Assessment of the Single Fiber Fragmentation Test","American Society for Composites. Technical Conference","","","","http://www.nist.gov/manuscript-publication-search.cfm?pub_id=860441","The Versailles Project on Advanced Materials and Standards (VAMAS) was established following an economic summit meeting in 1982 held at Versailles by the Heads of State of the seven leading industrial nations and representatives from the Commission of the European Communities. The objective of the VAMAS coalition is to promote world trade in high technology areas which includes the assessment and development of test methods for advanced materials. In 1998, Technical Work Area 5, Polymer Composites, established a program to measure the fiber-matrix interfacial behavior with an initial focus on the single fiber fragmentation test (SFFT). The National Institute of Standards and Technology 9NIST), in dialogue with Michigan State University, developed a set of protocols for conducting the single fiber fragmentation test which included coupon size, coupon fabrication, testing parameters, data analysis, etc. Seven laboratories participated in the round robin with each laboratory supplied with 10 coupons to be tested in compliance with the NIST protocols. The results of the round robin found that five of the laboratories produced data that were in close agreement while two of the participating laboratories had results that were 20% variant from the population mean. A review of the coupons returned by the two laboratories with the variant data showed that one laboratory incorrectly measured the critical length and the other laboratory incorrectly measured the fiber diameter. When corrected for these errors, the outlying data are shifted to be in statistical agreement with the population mean. The results of the round robin show that the fragmentation test generates a consistent measurement of the aspect ratio when the test is executed in accordance to test protocols.","2002-10-21","2015-06-01 20:42:54","2015-06-01 20:47:01","2015-06-01 20:42:54","10 pp.","","","","","","","","","","","","","EN-US","","","","","","","","","; C:\Users\ilyass\Zotero\storage\F5M3KR35\manuscript-publication-search.html","http://www.nist.gov/customcf/get_pdf.cfm?pub_id=860441","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VNCGWTKU","journalArticle","2009","Kilic, B.; Agwai, A.; Madenci, E.","Peridynamic theory for progressive damage prediction in center-cracked composite laminates","Composite Structures","","0263-8223","10.1016/j.compstruct.2009.02.015","http://www.sciencedirect.com/science/article/pii/S0263822309000488","Numerical studies on the failure of composites have mostly employed the finite element method. However, it can be rather challenging to predict failure using this method. The assumption of lamina homogeneity is questionable when predicting failure, though it is suitable for stress analysis. Matrix cracking, fiber breakage, and delamination are inherent to the inhomogeneous nature of the composite, thus the assumption of material homogeneity taints the failure prediction. It is, therefore, essential that the inhomogeneous nature of the composites must be retained in the analysis in order to predict the correct failure modes. Hence, this study considers distinct properties of the fiber and matrix and their volume fractions and fiber orientations while modeling composite laminates. The peridynamic theory is employed to predict the damage in center-cracked laminates with different fiber orientations. The predictions from the peridynamic analysis agree with the experimental observations published in the literature.","2009-09","2015-06-09 19:00:46","2015-06-09 19:00:46","2015-04-20 21:45:24","141-151","","2","90","","Composite Structures","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\IX9W4QRA\Kilic et al. - 2009 - Peridynamic theory for progressive damage predicti.pdf; C:\Users\ilyass\Zotero\storage\V65I5SUK\S0263822309000488.html","","","Composites; Failure; Nonlocal; Peridynamic theory; Progressive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFH4AJKQ","journalArticle","","Stefanie Feih, Karen Wonsyld","Testing procedure for the single fiber fragmentation test","","","","","","","","2015-06-01 20:51:41","2015-06-01 20:51:41","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\ilyass\Zotero\storage\NBA3478H\267418736_Testing_procedure_for_the_single_fiber_fragmentation_test.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH64PVTE","journalArticle","2011","Askari, Abe; Nelson; Weckner","Hail Impact Characteristics of a Hybrid Material by Advanced Analysis Techniques and Testing","Journal of Aerospace Engineering","","0893-1321","10.1061/(ASCE)AS.1943-5525.0000034","http://dx.doi.org/10.1061/(ASCE)AS.1943-5525.0000034","The design of an aerospace structure using an off-the-shelf composite would involve increasing the gauge thickness until all the design requirements are met. This can lead to an inefficient design, because excess margins will exist for all properties except the one that determines the gauge. The design of a material can be made practical by creating a hybrid composite consisting of two or more types of fibers or resins, each embellishing a particular trait or function to the material. This paper investigates both high- and low-energy hail impact against a toughened-epoxy, intermediate-modulus, carbon-fiber composite using both experimental and analytical means. The effect of introducing ply-level hybridization by substituting up to 20% of the plies with glass-reinforced plies is considered. It is found that delamination can be reduced by this hybridization, but the benefits are dependent on the impact energy and the test conditions. A computational model based on the peridynamic theory of solid mechanics is used to understand the benefits and trade-offs in hybridization.","2011","2015-06-09 17:01:22","2015-06-09 17:02:28","2015-06-09 17:01:22","210-217","","2","24","","","","","","","","","","","","","","","ASCE","","","","C:\Users\ilyass\Zotero\storage\2GFHI6G3\(ASCE)AS.1943-5525.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K47GXMJX","journalArticle","2002","Lin, M. H; Buchgraber, W; Korb, G; Kao, P. W","Thermal cycling induced deformation and damage in carbon fiber reinforced copper composite","Scripta Materialia","","1359-6462","10.1016/S1359-6462(01)01217-9","http://www.sciencedirect.com/science/article/pii/S1359646201012179","A unidirectional Cu/C composite with 40% T300 carbon fibers was found to have very low CTE, average about 1×10−6 K−1 over the temperature range of 300–1073 K. Dimensional stability of the composite was investigated under thermal cycling between 0.35 and 0.8 of the matrix homologous temperature. Void formation has been identified as the major damage mechanism in the Cu/C composite under thermal cycling","2002-01-18","2015-08-09 19:35:46","2015-08-09 19:35:46","2015-08-09 19:35:46","169-173","","2","46","","Scripta Materialia","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\56DK47XB\Lin et al. - 2002 - Thermal cycling induced deformation and damage in .pdf; C:\Users\ilyass\Zotero\storage\3ZVMR5Z3\S1359646201012179.html","","","Composites; Thermal cycling; Thermal expansion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBRXHUDX","journalArticle","2009","Godara, A.; Mezzo, L.; Luizi, F.; Warrier, A.; Lomov, S. V.; van Vuure, A. W.; Gorbatikh, L.; Moldenaers, P.; Verpoest, I.","Influence of carbon nanotube reinforcement on the processing and the mechanical behaviour of carbon fiber/epoxy composites","Carbon","","0008-6223","10.1016/j.carbon.2009.06.039","http://www.sciencedirect.com/science/article/pii/S000862230900390X","Carbon nanotubes (CNTs) were incorporated in an epoxy matrix that was then reinforced with carbon fibers. A fixed amount (0.5 wt.%) of different types of CNTs (functionalized and non-functionalized) were dispersed in the epoxy matrix, and unidirectional prepregs are produced. The key issues like CNT dispersion and its stability during the processing steps and the final mechanical properties of composites are discussed in detail. The temperature–viscosity profile of the epoxy matrix reinforced with different types of CNTs indicated a strong dependency on the type of CNTs. The pronounced effect of the presence of CNTs in the matrix is reflected by the decrease of the coefficient of thermal expansion by ∼32% for the double-walled CNTs epoxy system. There is also a substantial increase in fracture toughness Mode-1 by over 80% for the pristine multi-walled CNTs in combination with the epoxy resin modified by using a compatibilizer. The influence of such CNT-resin modification also induced overall positive trends in all the mechanical properties that were evaluated.","2009-10","2015-08-11 17:22:03","2015-08-11 17:22:03","2015-08-11 17:22:03","2914-2923","","12","47","","Carbon","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\SDU325KF\Godara et al. - 2009 - Influence of carbon nanotube reinforcement on the .pdf; C:\Users\ilyass\Zotero\storage\HBUMS9PD\S000862230900390X.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NSB7XDHG","journalArticle","1985","Marshall, D.b.; Evans, A. G.","Failure Mechanisms in Ceramic-Fiber/Ceramic-Matrix Composites","Journal of the American Ceramic Society","","1551-2916","10.1111/j.1151-2916.1985.tb15313.x","http://onlinelibrary.wiley.com/doi/10.1111/j.1151-2916.1985.tb15313.x/abstract","Mechanisms of failure in a unidirectional Sic-fibe/glass-ceramic composite are investigated using in situ observations during tensile and flexural loading. These experiments show that failure in tension occurs in several stages (similar to certain other brittle fiber composites): multiple matrix cracking, followed by fiber fracture and pullout. In flexural loading the failure process is more complex. Consequently, the flexural test cannot be used for measurement of tensile strength (although it can be used for measurement of the stress for matrix cracking). The application of conventional fracture mechanics to describe tensile failure is discussed. The in situ observations provide direct indication of the importance of frictional bonding between the matrix and fibers. Some novel methods for measuring the frictional forces and residual stresses are investigated, and the influence of surface damage on strength is assessed.","1985-05-01","2015-08-08 19:20:37","2015-08-08 19:20:37","2015-08-08 19:20:37","225-231","","5","68","","","","","","","","","","en","","","","","Wiley Online Library","","","","C:\Users\ilyass\Zotero\storage\BHXU2PIQ\Marshall et Evans - 1985 - Failure Mechanisms in Ceramic-FiberCeramic-Matrix.pdf; C:\Users\ilyass\Zotero\storage\VEFG6Q5E\abstract.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQ55FEX4","journalArticle","2009","Green, Keith J.; Dean, Derrick R.; Vaidya, Uday K.; Nyairo, Elijah","Multiscale fiber reinforced composites based on a carbon nanofiber/epoxy nanophased polymer matrix: Synthesis, mechanical, and thermomechanical behavior","Composites Part A: Applied Science and Manufacturing","","1359-835X","10.1016/j.compositesa.2009.05.010","http://www.sciencedirect.com/science/article/pii/S1359835X09001420","Vacuum assisted resin infusion molding (VARIM) was used to produce multiscale fiber reinforced composites (M-FRCs) based on carbon nanofibers dispersed in an epoxy resin. Flexural, interlaminar shear strength (ILSS) and thermomechanical tests are presented for the 0.1 wt% and 1 wt% M-FRCs and compared with the neat fiber reinforced composites (FRCs). Flexural strength and modulus increased (16–20%) and (23–26%), respectively for the 0.1 wt% and 1 wt% M-FRCs when compared to the neat FRCs. ILSS properties increased (6% and 25%) for the 0.1 wt% and 1 wt% M-FRCs, respectively when compared to neat FRCs. The glass transition temperatures (Tg) of both M-FRC samples were 25 °C higher than the neat FRC. Coefficients of thermal expansion (CTE) of the M-FRC samples improved compared to the neat FRC. The improved Tg and CTE properties in the M-FRC samples are attributed to synergistic interactions between the CNF/PNC matrix and glass fibers.","2009-09","2015-08-11 17:22:05","2015-08-11 17:22:05","2015-08-11 17:22:05","1470-1475","","9","40","","Composites Part A: Applied Science and Manufacturing","Multiscale fiber reinforced composites based on a carbon nanofiber/epoxy nanophased polymer matrix","Special Issue: Repair","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\UABI9XZ5\Green et al. - 2009 - Multiscale fiber reinforced composites based on a .pdf; C:\Users\ilyass\Zotero\storage\IESAAFSX\S1359835X09001420.html","","","A. Glass fibers; A. Nanostructures; B. Thermomechanical; D. Multiscale composites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RACXZUSD","book","1999","Goodman, Sidney W.","Handbook of Thermoset Plastics, 2nd Ed.","","978-0-08-094657-3","","","","Once occupying a lesser, yet significant, role in the plastics' industry, thermoset plastics technology has increasingly become important to designers and users who work in specialty applications. Everything from toys to medical devices, and from automotive to sports and recreation products, are being manufactured using thermoset plastics. An increased understanding of thermoset plastics technology and processes has broadened their use exponentially over the last few years. In fact, the importance and contributions of unsaturated polyesters, urethanes, and epoxy thermosets have driven unprecedented sales and production figures that approach the definition of commodity materials. As a survey of the technology, the handbook provides the reader with the practical implications of crosslinking, as well as establishing relationships between time, temperature, and mass, often ignored in the general overviews allotted to thermoset plastics in other handbooks. The Handbook of Thermoset Plastics offers the most complete collection of general and technical details available for this important subject.","1999-12-31","2015-08-10 21:39:27","2015-08-10 21:39:27","","","606","","","","","","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.ca/books?id=5Vr07pdsXGoC","","Technology & Engineering / Materials Science; Technology & Engineering / Textiles & Polymers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TNPWUXG5","journalArticle","2001","Lee, Sang-Ho; Nam, Jae-Do; Ahn, Kyujong; Chung, Ki-Mo; Seferis, James C.","Thermo-Oxidative Stability of High Performance Composites under Thermal Cycling Conditions","Journal of Composite Materials","","0021-9983, 1530-793X","10.1177/002199801772662172","http://jcm.sagepub.com/content/35/5/433","Thermo-oxidative stability of high performance composites was investigated under thermal cycling conditions between room and 177°C curing temperature. For the analysis of thermal cycling experimental results, an equivalent cycle time (ECT) was developed by applying degradation-reaction kinetic theories to thermal-cycling conditions. Applying this methodology to the weight loss measurements of composite specimens, thermal cycling was found to exhibit a slower weight-loss degradation rate than isothermal conditions. This observation seemed to result from a retarded diffusion rate of oxygen through the viscoelastic relaxation of the epoxy matrix exposed to the thermal cycling conditions. In the later stage of thermal cycling, the through-thickness microcracks were induced at the exposed surfaces and then propagated into the core of the composite laminates. Subsequently, the degradation rate measured by the composite weight loss was accelerated with the thermal cycles seemingly because themicrocracks increased the effective degradation-reaction area and enhanced the diffusion rate of oxygen into the unreacted core.","2001-01-03","2015-08-10 19:59:17","2015-08-10 19:59:17","2015-08-10 19:59:17","433-454","","5","35","","Journal of Composite Materials","","","","","","","","en","","","","","jcm.sagepub.com","","","","C:\Users\ilyass\Zotero\storage\UI9XK4TR\433.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TWAUG46S","report","2010","D13.58 Committee","Standard Test Method for Tensile Properties of Single Textile Fibers","","","","","http://enterprise.astm.org/filtrexx40.cgi?+REDLINE_PAGES/D638.htm","","2010","2015-09-17 19:15:37","2015-09-17 19:17:12","2014-03-31 19:02:53","","","","","","","","","","","07.01","ASTM International","","en","","","","","CrossRef","","","","","","","","","","","","","","","","","","","","","","","","","","ASTM D3822 / D3822M - 14","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V6QCQEM9","journalArticle","2014","Greisel, M.; Jäger, J.; Moosburger-Will, J.; Sause, M. G. R.; Mueller, W. M.; Horn, S.","Influence of residual thermal stress in carbon fiber-reinforced thermoplastic composites on interfacial fracture toughness evaluated by cyclic single-fiber push-out tests","Composites Part A: Applied Science and Manufacturing","","1359-835X","10.1016/j.compositesa.2014.07.010","http://www.sciencedirect.com/science/article/pii/S1359835X14002085","Cyclic thermal expansion measurements and single-fiber push-out tests performed with a flat-end indenter tip have been conducted on unidirectional carbon fiber-reinforced thermoplastic composites. The cyclic thermal expansion measurements revealed process-induced residual thermal stress. By annealing the composite above the glass transition temperature of the Polyphenylene sulfide matrix, the residual thermal stress can be reduced. This is attributed to structural relaxation processes. The influence of residual thermal stress on the interfacial fracture toughness was investigated by push-out measurements. Using a cyclic loading schedule consisting of subsequent unloading–reloading cycles, the dissipative and non-dissipative energy contributions during push-out test can be evaluated separately. An adapted energy-based method allows the evaluation of the interfacial fracture toughness. Reducing the amount of residual thermal stress causes a change in failure behavior from brittle to quasi-ductile failure. The altered failure behavior leads to an increase in interfacial fracture toughness by a factor of 2.4.","2014-11","2015-08-08 21:19:28","2015-08-08 21:19:28","2015-08-08 21:19:28","117-127","","","66","","Composites Part A: Applied Science and Manufacturing","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\AM53ZMJC\S1359835X14002085.html","","","C. Micro-mechanics; A. Polymer–matrix composites (PMCs); B. Fracture toughness; B. Residual/internal stress","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5FN2PZZ","journalArticle","2013","Goidescu, Cristina; Welemane, Hélène; Garnier, Christian; Fazzini, Marina; Brault, Romain; Péronnet, Elodie; Mistou, Sébastien","Damage investigation in CFRP composites using full-field measurement techniques: Combination of digital image stereo-correlation, infrared thermography and X-ray tomography","Composites Part B: Engineering","","1359-8368","10.1016/j.compositesb.2012.11.016","http://www.sciencedirect.com/science/article/pii/S1359836812007573","The present work is devoted to damaging process in carbon–fiber reinforced laminated composites. An original experimental approach combining three optical measurement techniques is presented. Image stereo-correlation and infrared thermography, that respectively provide the kinematic and thermal fields on the surface of the composites, are used in live recording during axis and off-axis tensile tests. Special attention is paid to simultaneously conduct these two techniques while avoiding their respective influence. On the other hand, X-ray tomography allows a post-failure analysis of the degradation patterns within the laminates volume. All these techniques are non-destructive (without contact) and offer an interesting full-field investigation of the material response. Their combination allows a coupled analysis of different demonstrations of same degradation mechanisms. For instance, thermal events and densimetric fields show a random location of damage in the early stages of testing. The influence of the material initial anisotropy on damage growth, localization and failure mode can also be clearly put in evidence through various data. In addition to such characterization, this study illustrates at the same time the capabilities of the different full-field techniques and the damage features they can best capture respectively.","2013-05","2015-08-09 19:35:02","2015-08-09 19:35:02","2015-08-09 19:35:02","95-105","","","48","","Composites Part B: Engineering","Damage investigation in CFRP composites using full-field measurement techniques","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\63T2QKJ5\Goidescu et al. - 2013 - Damage investigation in CFRP composites using full.pdf; C:\Users\ilyass\Zotero\storage\N92BR373\S1359836812007573.html","","","Damage; A. Laminates; A. Polymer–matrix composites (PMCs); B. Optical techniques","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WA23ZIU7","journalArticle","2012","Wu, Zhixiong; Li, Jingwen; Zhang, Hao; Huang, Rongjin; Li, Laifeng","Study on thermal properties of radiation-resistant epoxy composite","Cryogenics","","0011-2275","10.1016/j.cryogenics.2012.08.010","http://www.sciencedirect.com/science/article/pii/S001122751200166X","Boron-free glass fiber reinforced isopropylidenebisphenol bis[(2-glycidyloxy-3-n-butoxy)-1-propylether]/triglycidyl-p-aminophenol (IPBE/TGPAP) epoxy matrix composite cured by diethyl toluene diamine (DETD) was prepared by vacuum press impregnation (VPI). The thermal behaviors of the composite, such as thermal expansion coefficient and thermal conductivity, between room temperature (RT) and liquid nitrogen temperature (77 K) were investigated before and after 1 MGy of 60Co γ-ray radiation. In addition, thermogravimetric analysis and Fourier transform infra-red spectroscopy were used to evaluate thermal stability and chemical structural changes of epoxy matrix. Results revealed that the thermal properties of the composites and the chemical structure of epoxy resin matrix was not affected by the γ-ray radiation with a dose of 1MGy.","2012-11","2015-08-09 19:35:57","2015-08-09 19:35:57","2015-08-09 19:35:57","632-635","","11","52","","Cryogenics","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\IVPKDNT4\Wu et al. - 2012 - Study on thermal properties of radiation-resistant.pdf; C:\Users\ilyass\Zotero\storage\GMHK4H8F\S001122751200166X.html","","","Cryogenics; Thermal conductivity; Thermal expansion; Vacuum press impregnation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTZ35Z5X","journalArticle","1999","Boccaccini, A. R; Janczak-Rusch, J; Pearce, D. H; Kern, H","Assessment of damage induced by thermal shock in SiC- fiber-reinforced borosilicate glass composites","Composites Science and Technology","","0266-3538","10.1016/S0266-3538(98)00053-0","http://www.sciencedirect.com/science/article/pii/S0266353898000530","Glass matrix composites reinforced with Nicalon silicon carbide fibres were subjected to thermal shock by the water-quench technique. Analysis of damage evolution in the material was carried out by means of measurements of the dynamic mechanical properties, with a forced resonance technique, and of interfacial properties by fiber push-out testing. Samples which were subjected to thermal shocks from 650 °C to room temperature exhibited changes in Young’s modulus and internal friction with increasing number of shocks, indicating damage development in the form of creation of new internal surfaces. Fiber push-out tests showed that no significant changes in the properties of the fiber/matrix interface occurred, suggesting that damage in the composite was concentrated mainly in the development of matrix microcracking with less incidence of oxidation effects on the interface. The results from this analysis show that composite damage can be detected non-destructively by resonant analysis before any significant interfacial degradation occurs.","1999-01","2015-08-09 19:35:42","2015-08-09 19:35:42","2015-08-09 19:35:42","105-112","","1","59","","Composites Science and Technology","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\AHGSU635\Boccaccini et al. - 1999 - Assessment of damage induced by thermal shock in S.pdf; C:\Users\ilyass\Zotero\storage\S5NUTF84\S0266353898000530.html","","","Damage; Dynamic mechanical properties; Fiber push-out testing; Glass matrix composites; Thermal shock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XHCPZE6B","journalArticle","2014","Shokrieh, M. M.; Daneshvar, A.; Akbari, S.","Reduction of thermal residual stresses of laminated polymer composites by addition of carbon nanotubes","Materials & Design","","0261-3069","10.1016/j.matdes.2013.07.007","http://www.sciencedirect.com/science/article/pii/S0261306913006274","This paper studies the effects of multi-walled carbon nanotubes (MWCNTs) on the thermal residual stresses in polymeric fibrous composites. Reinforced ML-506 epoxy nanocomposites with different amounts of homogeneously dispersed MWCNTs (0.1 wt.%, 0.5 wt.% and 1 wt.%) were fabricated using the sonication technique. Thermo-mechanical analysis and tensile tests of the specimens were carried out to characterize the thermal and mechanical properties of MWCNTs/epoxy composites. Due to the negative thermal expansion and high modulus of MWCNTs, addition of MWCNTs resulted in a great reduction of the coefficient of thermal expansion (CTE) of epoxy. The MWCNTs also moderately increased the Young’s modulus of the epoxy. Then, the effects of adding MWCNTs on micro and macro-residual stresses in carbon fiber (CF)/epoxy laminated composites were investigated using the energy method and the classical lamination theory (CLT), respectively. The results indicated that the addition of low amounts of MWCNTs leads to a considerable reduction in thermal residual stress components in both micro and macro levels.","2014-01","2015-08-07 20:47:47","2015-08-07 20:47:47","2015-08-07 20:47:47","209-216","","","53","","Materials & Design","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\2E7UXM5V\Shokrieh et al. - 2014 - Reduction of thermal residual stresses of laminate.pdf; C:\Users\ilyass\Zotero\storage\I9KKSDV3\S0261306913006274.html","","","Coefficient of thermal expansion; Multi-walled Carbon nanotubes; Polymer composites; Thermal residual stresses; Young’s modulus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WD73R6AH","journalArticle","1980","Mandell, J. F.; Chen, J. H.; McGarry, F. J.","A microdebonding test for in situ assessment of fibre/matrix bond strength in composite materials","International Journal of Adhesion and Adhesives","","0143-7496","10.1016/0143-7496(80)90033-0","http://www.sciencedirect.com/science/article/pii/0143749680900330","A test technique which gives a quantitative measure of the in situ fibre/matrix bond strength in fibre-reinforced composite materials is described. The test involves the compressive loading of a fibre or region of fibres on a polished specimen surface to produce debonding. Results are presented for the debonding load for glass/epoxy, aramid/epoxy and graphite/epoxy composites. The change in debonding load is also followed as the interface degrades during moisture conditioning at different points through the thickness of the material. It is concluded that refinements to the technique are needed to simplify interpretation of the debonding force in terms of interface shear strength, and to make the test more reproducible.","1980-07","2015-08-12 20:16:31","2015-08-12 20:16:31","2015-08-12 20:16:31","40-44","","1","1","","International Journal of Adhesion and Adhesives","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\ilyass\Zotero\storage\H364KZG9\0143749680900330.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"258IHGP6","journalArticle","1973","Aveston, J.; Kelly, A.","Theory of multiple fracture of fibrous composites","Journal of Materials Science","","0022-2461, 1573-4803","10.1007/BF00550155","http://link.springer.com/article/10.1007/BF00550155","The theoretical stress-strain behaviour of a composite with a brittle matrix in which the fibre-matrix bond remains intact after the matrix has cracked, is described. From a consideration of the maximum shear stress at the fibre-matrix interface, the extent of fibre debonding and the crack spacing in a partially debonded composite are derived. The energetics of cracking and the conditions leading to an enhanced matrix failure strain are then discussed and, finally, the crack spacing expected in composites containing fibres isotropically arranged in two or in three dimensions is derived for the case of very thin and hence very flexible fibres.","1973-03","2015-08-12 20:21:25","2015-08-12 20:21:25","2015-08-12 20:21:25","352-362","","3","8","","J Mater Sci","","","","","","","","en","","","","","link.springer.com","","","","C:\Users\ilyass\Zotero\storage\3R2S8WGE\10.html","","","Characterization and Evaluation Materials; Industrial Chemistry/Chemical Engineering; Mechanics; Polymer Sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
