"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"NTNHYLV5","journalArticle","2010","Janowska, Izabela; Chizari, Kambiz; Ersen, Ovidiu; Zafeiratos, Spyridon; Soubane, Driss; Da Costa, Victor; Speisser, Virginie; Boeglin, Christine; Houllé, Matthieu; Bégin, Dominique","Microwave synthesis of large few-layer graphene sheets in aqueous solution of ammonia","Nano Research","","1998-0124","","","","2010","2019-06-11 15:43:13","2019-06-11 15:43:13","","126-137","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"88CBNEFQ","journalArticle","2011","Janowska, Izabela; Chizari, Kambiz; Olivier, Jean-Hubert; Ziessel, Raymond; Ledoux, Marc Jacques; Pham-Huu, Cuong","A new recyclable Pd catalyst supported on vertically aligned carbon nanotubes for microwaves-assisted Heck reactions","Comptes Rendus Chimie","","1631-0748","","","","2011","2019-06-11 15:43:13","2019-06-11 15:43:13","","663-670","","7","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDJZN3YF","journalArticle","2011","Janowska, Izabela; Moldovan, Maria-Simona; Ersen, Ovidiu; Bulou, Hervé; Chizari, Kambiz; Ledoux, Marc J; Pham-Huu, Cuong","High temperature stability of platinum nanoparticles on few-layer graphene investigated by In Situ high resolution transmission electron microscopy","Nano Research","","1998-0124","","","","2011","2019-06-11 15:43:13","2019-06-11 15:43:13","","511-521","","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ITF4YHZG","journalArticle","2013","Jeon, Jin; Lee, Han-Bo-Ram; Bao, Zhenan","Flexible Wireless Temperature Sensors Based on Ni Microparticle-Filled Binary Polymer Composites","Advanced Materials","","1521-4095","10.1002/adma.201204082","http://dx.doi.org/10.1002/adma.201204082","","2013","2019-06-11 15:43:13","2019-06-11 15:43:13","","850-855","","6","25","","","","","","","","","","","","","","","","","","","","","conducting polymer composite temperature sensor temperature monioring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DI5H6DH4","journalArticle","2014","Ju Yeon, Woo; Kyun Kyu, Kim; Jongsoo, Lee; Ju Tae, Kim; Chang-Soo, Han","Highly conductive and stretchable Ag nanowire/carbon nanotube hybrid conductors","Nanotechnology","","0957-4484","","http://stacks.iop.org/0957-4484/25/i=28/a=285203","Fabricating stretchable conductors through simple, cost-effective and scalable methods is a challenge. Here, we report on an approach used to develop nanowelded Ag nanowire/single-walled carbon nanotube (AgNW/SWCNT) hybrid films to be used as high-performance stretchable conductors. Plasmonic welding, which was done at the junctions of AgNWs in order to form hybrid AgNW/SWCNT conductors on an Ecoflex substrate, enabled excellent electrical and mechanical stability under large tensile strains of over 480% without the need to pre-strain. Furthermore, we demonstrate highly stretchable circuits that are used to power LED arrays. The LED arrays are formed using the plasmonic-welded AgNW/SWCNT/Ecoflex hybrid material, which demonstrates suitability for interconnector applications in flexible electronics.","2014","2019-06-11 15:43:14","2019-06-11 15:43:14","","285203","","28","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAPJLWHJ","journalArticle","2012","Kaltenbrunner, Martin; White, Matthew S.; Głowacki, Eric D.; Sekitani, Tsuyoshi; Someya, Takao; Sariciftci, Niyazi Serdar; Bauer, Siegfried","Ultrathin and lightweight organic solar cells with high flexibility","Nat Commun","","","http://www.nature.com/ncomms/journal/v3/n4/suppinfo/ncomms1772_S1.html","http://dx.doi.org/10.1038/ncomms1772","","2012","2019-06-11 15:43:14","2019-06-11 15:43:14","","770","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z3N9YBRY","journalArticle","2007","Kang, Xinhuang; Mai, Zhibin; Zou, Xiaoyong; Cai, Peixiang; Mo, Jinyuan","A sensitive nonenzymatic glucose sensor in alkaline media with a copper nanocluster/multiwall carbon nanotube-modified glassy carbon electrode","Analytical Biochemistry","","0003-2697","http://dx.doi.org/10.1016/j.ab.2007.01.003","http://www.sciencedirect.com/science/article/pii/S0003269707000073","","2007","2019-06-11 15:43:14","2019-06-11 15:43:14","","143-150","","1","363","","","","","","","","","","","","","","","","","","","","","Copper nanoclusters Carbon nanotubes Glucose Nonenzymatic sensor Electrodeposition","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CI2VCN4R","journalArticle","2001","Kawata, Satoshi; Sun, Hong-Bo; Tanaka, Tomokazu; Takada, Kenji","Finer features for functional microdevices","Nature","","0028-0836","http://www.nature.com/nature/journal/v412/n6848/suppinfo/412697a0_S1.html","http://dx.doi.org/10.1038/35089130","","2001","2019-06-11 15:43:14","2019-06-11 15:43:14","","697-698","","6848","412","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6R28JEQI","journalArticle","2009","Kazufumi, Kobashi; Tobias, Villmow; Timo, Andres; Liane, Häußler; Petra, Pötschke","Investigation of liquid sensing mechanism of poly(lactic acid)/multi-walled carbon nanotube composite films","Smart Materials and Structures","","0964-1726","","http://stacks.iop.org/0964-1726/18/i=3/a=035008","The liquid sensing mechanism of melt-processed poly(lactic acid) (PLA)/multi-walled carbon nanotube (MWNT) composite films was investigated for the influence of MWNT loading, solubility parameters of solvents used, solvent transport behaviours, resultant electrical resistance changes, as well as crystallization of the PLA matrix. The diffusion, sorption and permeation coefficients of neat PLA and the composites were estimated, indicating that MWNT network structures block solvent molecules from penetrating into the polymer matrix. Solvent-induced crystallization of the polymer matrix was observed. Isothermally crystallized composites showed reduced resistances, a significant decrease of sorbed solvent content and a reduction of the resulting resistance changes on the solvent contact. In the context with sensing results on MWNT mats, it was proposed that the liquid sensing mechanism of PLA/MWNT composites consists of the overall electrical resistance changes caused by the structural variation of the conductive MWNT network in the polymer matrix and additional interactions between the MWNT and solvent molecules.","2009","2019-06-11 15:43:14","2019-06-11 15:43:14","","035008","","3","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZ62VPYM","journalArticle","2011","Kelemen, Lóránd; Ormos, Pál; Vizsnyiczai, Gaszton","Two-photon polymerization with optimized spatial light modulator","Journal of the European Optical Society-Rapid publications","","1990-2573","","","","2011","2019-06-11 15:43:14","2019-06-11 15:43:14","","11029","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRAV753X","journalArticle","2004","Khoshnevis, Behrokh","Automated construction by contour crafting—related robotics and information technologies","Automation in Construction","","0926-5805","http://dx.doi.org/10.1016/j.autcon.2003.08.012","http://www.sciencedirect.com/science/article/pii/S0926580503000736","","2004","2019-06-11 15:43:15","2019-06-11 15:43:15","","5-19","","1","13","","","","","","","","","","","","","","","","","","","","","Contour crafting Housing construction Construction information technology Construction on other planets","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KRK3ZBAC","journalArticle","2012","Khoshnevis, B","Contour Crafting: Automated Construction","TED Talk: http://tedxtalks.ted.com/video/TEDxOjai-Behrokh-Khoshnevis-Con","","","","","","2012","2019-06-11 15:43:15","2019-06-11 15:43:15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YQ3EMDJB","journalArticle","2006","Kim, Dongjo; Jeong, Sunho; Park, Bong Kyun; Moon, Jooho","Direct writing of silver conductive patterns: Improvement of film morphology and conductance by controlling solvent compositions","Applied Physics Letters","","","doi:http://dx.doi.org/10.1063/1.2424671","http://scitation.aip.org/content/aip/journal/apl/89/26/10.1063/1.2424671","","2006","2019-06-11 15:43:15","2019-06-11 15:43:15","","-","","26","89","","","","","","","","","","","","","","","","","","","","","nanopatterning nanoparticles electrical conductivity silver convection metallic thin films surface tension boiling point","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PUN4HE7G","journalArticle","2009","Kim, Keun Soo; Zhao, Yue; Jang, Houk; Lee, Sang Yoon; Kim, Jong Min; Kim, Kwang S; Ahn, Jong-Hyun; Kim, Philip; Choi, Jae-Young; Hong, Byung Hee","Large-scale pattern growth of graphene films for stretchable transparent electrodes","Nature","","0028-0836","","","","2009","2019-06-11 15:43:15","2019-06-11 15:43:15","","706-710","","7230","457","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7WXMMW2","journalArticle","2010","Kim, Sumin; Do, Inhwan; Drzal, Lawrence T.","Thermal stability and dynamic mechanical behavior of exfoliated graphite nanoplatelets-LLDPE nanocomposites","Polymer Composites","","1548-0569","10.1002/pc.20781","http://dx.doi.org/10.1002/pc.20781","","2010","2019-06-11 15:43:15","2019-06-11 15:43:15","","755-761","","5","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4QYP9JHT","journalArticle","2010","Kim, Sumin; Seo, Jungki; Drzal, Lawrence T.","Improvement of electric conductivity of LLDPE based nanocomposite by paraffin coating on exfoliated graphite nanoplatelets","Composites Part A: Applied Science and Manufacturing","","1359-835X","http://dx.doi.org/10.1016/j.compositesa.2009.05.002","http://www.sciencedirect.com/science/article/pii/S1359835X09001407","Paraffin coated exfoliated graphite nanoplatelets (xGnP) reinforced with Linear Low-Density PolyEthylene (LLDPE) nanocomposites have been fabricated and characterized for mechanical, electrical and morphological properties. Paraffin was added to decrease the percolation threshold of electric conductivity. LLDPE–paraffin/xGnP nanocomposites were prepared by separate solution and total solution mixing methods. The mixture master batch of each mixing method was injection-molded to produce composites with a mini twin-screw extruder. The separate mixing method was not suitable since there was not enough electrical conductivity due to the low xGnP content in the nanocomposites. However, paraffin does not affect mechanical properties until around 30 wt% of content has been added, even though the content is low molecular weight polyethylene. When the total mixing method was used, the adding content of xGnP and paraffin was easily controlled. Five weight percentage of xGnP loaded nanocomposite showed electrical conductivity when 10 wt% of paraffin was added. From the results of SEM images of fracture surface and DSC, it could be seen that Paraffin was well coated on xGnP, resulting in a separate phase between xGnP and LLDPE. By coating paraffin on xGnP in the LLDPE matrix, the percolation threshold dramatically decreased compared to the xGnP–LLDPE nanocomposite.","2010","2019-06-11 15:43:15","2019-06-11 15:43:15","","581-587","","5","41","","","","","","","","","","","","","","","","","","","","","A. Particle-reinforced composites B. Electrical properties B. Mechanical properties E. Extrusion Exfoliated graphite nanoplatelets (xGnP)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XPDRHNH6","journalArticle","2005","Kim, Yoon Jin; Shin, Taek Sun; Choi, Hyung Do; Kwon, Jong Hwa; Chung, Yeon-Choon; Yoon, Ho Gyu","Electrical conductivity of chemically modified multiwalled carbon nanotube/epoxy composites","Carbon","","0008-6223","http://dx.doi.org/10.1016/j.carbon.2004.08.015","http://www.sciencedirect.com/science/article/pii/S0008622304005020","The electrical conductivity of oxidized multiwalled carbon nanotubes (MWNT)/epoxy composites is investigated with respect to the chemical treatment of the MWNT. The oxidation is carried out by refluxing the as-received MWNT in concentrated HNO3 and H2O2/NH4OH solutions, respectively, under several different treatment conditions. The oxidized MWNT are negatively charged and functionalized with carboxylic groups by both solutions. The MWNT oxidized under severe conditions are well purified, but their crystalline structures are partially damaged. It is recognized that the damage to the MWNT has considerable influence on the electrical properties of the MWNT composites, causing the electrical conductivity to be lowered at a low content of MWNT and the percolation threshold to be raised. The MWNT oxidized by the mixture of H2O2 and NH4OH solution provides epoxy composites with a higher conductivity than those produced with the MWNT oxidized by nitric acid over the whole range of MWNT, independently of the oxidation conditions.","2005","2019-06-11 15:43:15","2019-06-11 15:43:15","","23-30","","1","43","","","","","","","","","","","","","","","","","","","","","A. Carbon nanotubes B. Oxidation D. Electrical properties","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9I8ZI5XB","journalArticle","1999","Kloprogge, J Theo; Komarneni, Sridhar; Amonette, James E","Synthesis of smectite clay minerals: a critical review","Clays and Clay Minerals","","0009-8604","","","","1999","2019-06-11 15:43:16","2019-06-11 15:43:16","","529-554","","5","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RE2NE34V","journalArticle","2008","Ko, Heung Cho; Stoykovich, Mark P.; Song, Jizhou; Malyarchuk, Viktor; Choi, Won Mook; Yu, Chang-Jae; Geddes Iii, Joseph B.; Xiao, Jianliang; Wang, Shuodao; Huang, Yonggang; Rogers, John A.","A hemispherical electronic eye camera based on compressible silicon optoelectronics","Nature","","0028-0836","http://www.nature.com/nature/journal/v454/n7205/suppinfo/nature07113_S1.html","http://dx.doi.org/10.1038/nature07113","","2008","2019-06-11 15:43:16","2019-06-11 15:43:16","","748-753","","7205","454","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X5H9BT7Q","journalArticle","2009","Kobashi, Kazufumi; Villmow, Tobias; Andres, Timo; Häußler, Liane; Pötschke, Petra","Investigation of liquid sensing mechanism of poly (lactic acid)/multi-walled carbon nanotube composite films","Smart Materials and Structures","","0964-1726","","","","2009","2019-06-11 15:43:16","2019-06-11 15:43:16","","035008","","3","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KFGPFVXX","journalArticle","2008","Kobashi, Kazufumi; Villmow, Tobias; Andres, Timo; Pötschke, Petra","Liquid sensing of melt-processed poly (lactic acid)/multi-walled carbon nanotube composite films","Sensors and Actuators B: Chemical","","0925-4005","","","","2008","2019-06-11 15:43:16","2019-06-11 15:43:16","","787-795","","2","134","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UVM5W6BY","journalArticle","2009","Koós, Antal A.; Dowling, Michael; Jurkschat, Kerstin; Crossley, Alison; Grobert, Nicole","Effect of the experimental parameters on the structure of nitrogen-doped carbon nanotubes produced by aerosol chemical vapour deposition","Carbon","","0008-6223","http://dx.doi.org/10.1016/j.carbon.2008.08.014","http://www.sciencedirect.com/science/article/pii/S000862230800434X","","2009","2019-06-11 15:43:16","2019-06-11 15:43:16","","30-37","","1","47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VP6EGVKE","journalArticle","2011","Kuila, Tapas; Bose, Saswata; Hong, Chang Eui; Uddin, Md Elias; Khanra, Partha; Kim, Nam Hoon; Lee, Joong Hee","Preparation of functionalized graphene/linear low density polyethylene composites by a solution mixing method","Carbon","","0008-6223","http://dx.doi.org/10.1016/j.carbon.2010.10.031","http://www.sciencedirect.com/science/article/pii/S0008622310007578","The surface modification of graphene as well as the characterization of modified graphene-based polymer composite prepared by solution mixing techniques was examined. X-ray photoelectron spectroscopy was employed to examine the surface modification and formation of graphene. The tensile strength of the composite increased with 3 wt.% of DA-G loading and was 46% higher than that of neat LLDPE. The onset thermal degradation temperature of the composite (3 wt.% of DA-G) was increased by ∼40 °C compared to neat LLDPE. A sharp increase in electrical conductivity of the composite was observed at 3 wt.% of DA-G content.","2011","2019-06-11 15:43:16","2019-06-11 15:43:16","","1033-1037","","3","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EZM3NE9X","journalArticle","2010","Kumar, S.; Kruth, J. P.","Composites by rapid prototyping technology","Materials & Design","","0261-3069","http://dx.doi.org/10.1016/j.matdes.2009.07.045","http://www.sciencedirect.com/science/article/pii/S0261306909003860","","2010","2019-06-11 15:43:16","2019-06-11 15:43:16","","850-856","","2","31","","","","","","","","","","","","","","","","","","","","","Rapid prototyping (RP) Laser Composites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL7PSFPU","journalArticle","2013","Ladd, Collin; So, Ju-Hee; Muth, John; Dickey, Michael D.","3D Printing of Free Standing Liquid Metal Microstructures","Advanced Materials","","1521-4095","10.1002/adma.201301400","http://dx.doi.org/10.1002/adma.201301400","","2013","2019-06-11 15:43:16","2019-06-11 15:43:16","","5081-5085","","36","25","","","","","","","","","","","","","","","","","","","","","direct-write 3D printing liquid metal egain stretchable electronics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"245XR4JN","bookSection","2013","Lanouette, AM; Hill, J; Dussault, PD; Laurin, JJ; Therriault, D","3D Printing of Double Ka Band Helical Antenna","Nanotech","","","","","","2013","2019-06-11 15:43:17","2019-06-11 15:43:17","","3","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRELI6MW","journalArticle","","Lanouette, Fluidics, A.-M., Hill, J., Demers-Dussault, P., Laurin, J.-J., Therriault, D. (2013). 3D Printing of Double KA Band Helical Micro-Antennas. Nanotechnology 2013: Electronics, Devices, Fabrication, MEMS; Conference, Computational-2013 NSTI Nanotechnology; Expo, p. 416-419., NSTI-Nanotech 2013, v. 2","","","","","","","","","2019-06-11 15:43:17","2019-06-11 15:43:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UY2AB98Q","journalArticle","1999","LeBaron, Peter C.; Wang, Zhen; Pinnavaia, Thomas J.","Polymer-layered silicate nanocomposites: an overview","Applied Clay Science","","0169-1317","http://dx.doi.org/10.1016/S0169-1317(99)00017-4","http://www.sciencedirect.com/science/article/pii/S0169131799000174","An overview of polymer–clay hybrid nanocomposites is provided with emphasis placed on the use of alkylammonium exchanged smectite clays as the reinforcement phase in selected polymer matrices. A few weight percent loading of organoclay in nylon 6 boosts the heat distortion temperature by 80°C, making possible structural applications under conditions where the pristine polymer would normally fail. A similar loading of clay nanolayers in elastomeric epoxy and polyurethane matrices dramatically improves both the toughness and the tensile properties of these thermoset systems. Glassy epoxy nanocomposites exhibit substantial improvement in yield strength and modulus under compressive stress–strain conditions. The latest development in polypropylene hybrids have yielded nanocomposites with improved storage moduli. Polyimide hybrids in thin-film form display a 10-fold decrease in permeability toward water vapor at 2 wt.% clay loading. In situ and melt intercalation processing methods are effective in producing reinforced polystyrene hybrids. Nitrile rubber hybrids show improved storage moduli and reduced permeabilities even toward gases as small as hydrogen. Poly(ε-caprolactone)–clay nanocomposites prepared by in situ polymerization of ε-caprolactone in organoclay galleries show a substantial reduction in water adsorption. Polysiloxane nanocomposites produced from poly(dimethylsiloxane) and organoclay mixtures have improved in tensile properties, thermal stability and resistance to swelling solvents. Organoclay-poly(l-lactide) composite film was obtained by solvent casting technique. Clay nanolayers dispersed in liquid crystals act as structure directors and form hybrids composites that can be switched from being highly opaque to highly transparent by applying an electric field of short duration.","1999","2019-06-11 15:43:17","2019-06-11 15:43:17","","11-29","","1–2","15","","","","","","","","","","","","","","","","","","","","","polymers silicates nanocomposites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EK5XQGQX","journalArticle","2010","Lebel, Louis Laberge; Aissa, Brahim; Khakani, My Ali El; Therriault, Daniel","Ultraviolet‐Assisted Direct‐Write Fabrication of Carbon Nanotube/Polymer Nanocomposite Microcoils","Advanced Materials","","1521-4095","","","","2010","2019-06-11 15:43:17","2019-06-11 15:43:17","","592-596","","5","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JW43DK8C","journalArticle","2007","Lee, C. S.; Kim, S. G.; Kim, H. J.; Ahn, S. H.","Measurement of anisotropic compressive strength of rapid prototyping parts","Journal of Materials Processing Technology","","0924-0136","http://dx.doi.org/10.1016/j.jmatprotec.2006.11.095","http://www.sciencedirect.com/science/article/pii/S0924013606011162","","2007","2019-06-11 15:43:17","2019-06-11 15:43:17","","627-630","","0","187–188","","","","","","","","","","","","","","","","","","","","","Rapid prototyping Anisotropy Fused deposition modeling 3D printer system Nano composite deposition system Compressive strength","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7ASFVMB","journalArticle","2012","Lee, Phillip; Lee, Jinhwan; Lee, Hyungman; Yeo, Junyeob; Hong, Sukjoon; Nam, Koo Hyun; Lee, Dongjin; Lee, Seung Seob; Ko, Seung Hwan","Highly Stretchable and Highly Conductive Metal Electrode by Very Long Metal Nanowire Percolation Network","Advanced Materials","","1521-4095","10.1002/adma.201200359","http://dx.doi.org/10.1002/adma.201200359","","2012","2019-06-11 15:43:17","2019-06-11 15:43:17","","3326-3332","","25","24","","","","","","","","","","","","","","","","","","","","","stretchable electronics flexible electronics very long metal nanowires synthesis successive multistep growth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"93V9GJWM","journalArticle","2012","Leigh, Simon J; Bradley, Robert J; Purssell, Christopher P; Billson, Duncan R; Hutchins, David A","A simple, low-cost conductive composite material for 3D printing of electronic sensors","Plos one","","1932-6203","","","","2012","2019-06-11 15:43:17","2019-06-11 15:43:17","","","","","7(11)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5K7M2LY4","journalArticle","2008","Li, Chunyu; Thostenson, Erik T; Chou, Tsu-Wei","Sensors and actuators based on carbon nanotubes and their composites: a review","Composites Science and Technology","","0266-3538","","","","2008","2019-06-11 15:43:17","2019-06-11 15:43:17","","1227-1249","","6","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F4Z2NKFT","journalArticle","2006","Li, Ning; Huang, Yi; Du, Feng; He, Xiaobo; Lin, Xiao; Gao, Hongjun; Ma, Yanfeng; Li, Feifei; Chen, Yongsheng; Eklund, Peter C","Electromagnetic interference (EMI) shielding of single-walled carbon nanotube epoxy composites","Nano Letters","","1530-6984","","","","2006","2019-06-11 15:43:17","2019-06-11 15:43:17","","1141-1145","","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVEYFZ9K","journalArticle","2006","Li, Ning; Huang, Yi; Du, Feng; He, Xiaobo; Lin, Xiao; Gao, Hongjun; Ma, Yanfeng; Li, Feifei; Chen, Yongsheng; Eklund, Peter C","Electromagnetic interference (EMI) shielding of single-walled carbon nanotube epoxy composites","Nano Letters","","1530-6984","","","","2006","2019-06-11 15:43:18","2019-06-11 15:43:18","","1141-1145","","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EQLIETZ","journalArticle","2012","Li, Yanguang; Zhou, Wu; Wang, Hailiang; Xie, Liming; Liang, Yongye; Wei, Fei; Idrobo, Juan-Carlos; Pennycook, Stephen J.; Dai, Hongjie","An oxygen reduction electrocatalyst based on carbon nanotube-graphene complexes","Nat Nano","","1748-3387","http://www.nature.com/nnano/journal/v7/n6/abs/nnano.2012.72.html#supplementary-information","http://dx.doi.org/10.1038/nnano.2012.72","","2012","2019-06-11 15:43:18","2019-06-11 15:43:18","","394-400","","6","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3W7K9CR","journalArticle","2011","Lipomi, Darren J.; Vosgueritchian, Michael; Tee, Benjamin C. K.; Hellstrom, Sondra L.; Lee, Jennifer A.; Fox, Courtney H.; Bao, Zhenan","Skin-like pressure and strain sensors based on transparent elastic films of carbon nanotubes","Nat Nano","","1748-3387","http://www.nature.com/nnano/journal/v6/n12/abs/nnano.2011.184.html#supplementary-information","http://dx.doi.org/10.1038/nnano.2011.184","","2011","2019-06-11 15:43:18","2019-06-11 15:43:18","","788-792","","12","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VZWL4NX5","journalArticle","1997","Marquez, Alfredo; Uribe, Jorge; Cruz, Ricardo","Conductivity variation induced by solvent swelling of an elastomer–carbon black–graphite composite","Journal of Applied Polymer Science","","1097-4628","10.1002/(sici)1097-4628(19971219)66:12<2221::aid-app3>3.0.co;2-i","http://dx.doi.org/10.1002/(SICI)1097-4628(19971219)66:12<2221::AID-APP3>3.0.CO;2-I","","1997","2019-06-11 15:43:18","2019-06-11 15:43:18","","2221-2232","","12","66","","","","","","","","","","","","","","","","","","","","","electric polymeric composite swelling solvents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G66FHD3H","journalArticle","1997","McGurk, M.; Amis, A. A.; Potamianos, P.; Goodger, N. M.","Rapid prototyping techniques for anatomical modelling in medicine","Ann R Coll Surg Engl","","0035-8843 (Print) 0035-8843 (Linking)","","","The rapid advances in computer technology, often driven by the demands of industry, have created new possibilities in surgery which previous generations of surgeons could only have imagined. Improved imaging with computerised tomography (CT) has been followed by magnetic resonance imaging (MRI) and, more recently, it has become possible to reformat the data as three-dimensional images. Computer technology has new moved forward with the advent of rapid prototyping techniques (RPT) which allow both the production of models of the hard tissues and custom-made prostheses from computerised scanning data. In this article we review the development and current technologies available in RPT and the applications of this advance in surgery and illustrate this with two case reports.","1997","2019-06-11 15:43:18","2019-06-11 15:43:18","","169-74","","3","79","","","","","","","","","","","","","","","","","","","","","Anatomic Tomography; Child Computer-Aided Design Facial Asymmetry/radiography/surgery Facial Bones/injuries/radiography/ surgery Female Humans Image Processing; Computer-Assisted/methods Magnetic Resonance Imaging Male Models; X-Ray Computed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
