"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"2PFNM84D","journalArticle","2006","Kanit, Toufik; N’Guyen, Franck; Forest, Samuel; Jeulin, Dominique; Reed, Matt; Singleton, Scott","Apparent and effective physical properties of heterogeneous materials: Representativity of samples of two materials from food industry","Computer Methods in Applied Mechanics and Engineering","","00457825","10.1016/j.cma.2005.07.022","https://linkinghub.elsevier.com/retrieve/pii/S0045782505003889","Three-dimensional confocal images of two materials A and B from food industry made of two constituents with highly contrasted properties, having the same volume fraction but diﬀerent morphologies, are used to estimate their eﬀective elastic and thermal properties. For that purpose, ﬁnite element simulations based on explicit meshing of the microstructures are performed on six samples of the materials, with diﬀerent boundary conditions: kinematic uniform (KUBC), stress uniform (SUBC) and periodic boundary conditions. Direct simulations on the entire samples show that KUBC and SUBC provide strongly diﬀerent apparent properties, which rises the question of the representativity of the samples. A numerical and statistical computational homogenization methodology ﬁrst proposed for random models of microstructures in [Kanit et al., Determination of the size of the representative volume element for random composites: statistical and numerical approach, Int. J. Solids Struct. 40 (2003) 3647–3679] is extended here to the case of real microstructures in order to estimate the size of representative volume elements (RVE) for both materials. The samples of material A are found to be representative, whereas at least twice as large sample volumes would be necessary to predict the properties of material B with a precision of 5%. Numerical predictions of the eﬀective properties using simulations on a large number of subdomains extracted from the samples with periodic boundary conditions are in satisfactory agreement with available experimental results. In particular, material A is twice as stiﬀ as material B. This is due to a diﬀerent percolation behaviour of the hard phase in the materials, which is investigated in the last section of the article. Indicators of geometrical and mechanical percolation, especially relevant for connected microstructures, are proposed and estimated using 3D image analysis.","2006-07","2019-05-23 22:34:43","2019-05-23 22:34:43","2019-05-23 22:34:43","3960-3982","","33-36","195","","","Apparent and effective physical properties of heterogeneous materials","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\5NQRJMRC\Kanit et al. - 2006 - Apparent and effective physical properties of hete.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HPUK58HZ","journalArticle","2000","Roberts, Anthony P.; Garboczi, Edward J.","Elastic Properties of Model Porous Ceramics","Journal of the American Ceramic Society","","00027820, 15512916","10.1111/j.1151-2916.2000.tb01680.x","http://doi.wiley.com/10.1111/j.1151-2916.2000.tb01680.x","","2000-12","2019-05-23 22:34:45","2019-05-23 22:34:45","2019-05-23 22:34:45","3041-3048","","12","83","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\BZTM3PFC\Roberts et Garboczi - 2000 - Elastic Properties of Model Porous Ceramics.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34EUZCQ8","journalArticle","2019","Tian, Wenlong; Qi, Lehua; Chao, Xujiang; Liang, Junhao; Fu, Mingwang","Periodic boundary condition and its numerical implementation algorithm for the evaluation of effective mechanical properties of the composites with complicated micro-structures","Composites Part B: Engineering","","13598368","10.1016/j.compositesb.2018.10.053","https://linkinghub.elsevier.com/retrieve/pii/S1359836818319838","To evaluate the eﬀective mechanical properties of the composites with complicated micro-structures, the RVE based FE homogenization method with the periodic boundary condition is introduced and implemented in this paper, and the emphasis is on the periodic boundary condition and its numerical implementation algorithm. The pre-processing (such as the generation of geometry model and application of periodic boundary condition), FE analysis and post-processing (such as the average of stress and strain and stress contouring of the surface nodes) concerning the evaluation of the eﬀective mechanical properties of the composites with complicated microstructures are conducted in the FE package ABAQUS through the Python Interface. Numerical results show that the proposed numerical implementation algorithm of the periodic boundary condition guarantees the stress and strain continuities and uniaxial deformation constraint of the RVEs for the composites with complicated microstructures. Compared with the Halpin-Tsai model and two-step M-T/Voigt mean-ﬁeld homogenization method, the RVE based FE homogenization method with the periodic boundary condition is veriﬁed to accurately predict the eﬀective elastic properties and elasto-plastic responses of the composites with the complicated microstructures.","2019-04","2019-05-23 22:34:46","2019-05-23 22:34:47","2019-05-23 22:34:46","1-10","","","162","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\XLYBN449\Tian et al. - 2019 - Periodic boundary condition and its numerical impl.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9EPMZQFZ","journalArticle","2017","Biswas, R.; Poh, L.H.","A micromorphic computational homogenization framework for heterogeneous materials","Journal of the Mechanics and Physics of Solids","","00225096","10.1016/j.jmps.2017.02.012","https://linkinghub.elsevier.com/retrieve/pii/S002250961630895X","The conventional ﬁrst-order computational homogenization framework is restricted to problems where the macro characteristic length scale is much larger than the underlying Representative Volume Element (RVE). In the absence of a clear separation of length scales, higher-order enrichment is required to capture the inﬂuence of the underlying rapid ﬂuctuations, otherwise neglected in the ﬁrst-order framework. In this contribution, focusing on matrix-inclusion composites, a novel computational homogenization framework is proposed such that standard continuum models at the micro-scale translate onto the macroscale to recover a micromorphic continuum. Departing from the conventional FE2 framework where a macroscopic strain tensor characterizes the average deformation within the RVE, our formulation introduces an additional macro kinematic ﬁeld to characterize the average strain in the inclusions. The two macro kinematic ﬁelds, each characterizing a particular aspect of deformation within the RVE, thus provide critical information on the underlying rapid ﬂuctuations. The net effect of these ﬂuctuations, as well as the interactions between RVEs, are next incorporated naturally into the macroscopic virtual power statement through the Hill-Mandel condition. The excellent predictive capability of the proposed homogenization framework is illustrated through three benchmark examples. It is shown that the homogenized micromorphic model adequately captures the material responses, even in the absence of a clear separation of length scales between macro and micro.","2017-05","2019-05-23 22:34:48","2019-05-23 22:34:48","2019-05-23 22:34:48","187-208","","","102","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\XXWC8DXW\Biswas et Poh - 2017 - A micromorphic computational homogenization framew.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CQR8NTFL","journalArticle","1998","Moulinec, H.; Suquet, P.","A numerical method for computing the overall response of nonlinear composites with complex microstructure","Computer Methods in Applied Mechanics and Engineering","","00457825","10.1016/S0045-7825(97)00218-1","https://linkinghub.elsevier.com/retrieve/pii/S0045782597002181","The local and overall responses of nonlinear composites are classically investigated by the Finite Element Method. We propose an alternate method based on Fourier series which avoids meshing and which makes direct use of microstructure images. It is based on the exact expression of the Green function of a linear elastic and homogeneous comparison material. First, the case of elastic nonhomogeneous constituents is considered and an iterative procedure is proposed to solve the Lippman-Schwinger equation which naturally arises in the problem. Then, the method is extended to non-linear constituents by a step-by-step integration in time. The accuracy of the method is assessed by varying the spatial resolution of the microstructures. The flexibility of the method allows it to serve for a large variety of microstructures. 0 1998 Elsevier Science S.A.","1998-04","2019-05-23 22:35:11","2019-05-23 22:35:11","2019-05-23 22:35:11","69-94","","1-2","157","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\PPIRP6PI\Moulinec et Suquet - 1998 - A numerical method for computing the overall respo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VVNQ8B3T","journalArticle","2011","Chen, D.H.","Equivalent flexural and torsional rigidity of hexagonal honeycomb","Composite Structures","","02638223","10.1016/j.compstruct.2011.02.009","https://linkinghub.elsevier.com/retrieve/pii/S0263822311000572","The ﬂexural rigidity and torsional rigidity of an open honeycomb were evaluated by analyzing the bending and torsional deformation of cell plates with consideration of the constraint condition on the plate edges. The analysis of torsional rigidity showed that if the deformation of a honeycomb satisﬁes periodicity conditions, the ratio of Mxyjunit and Myxjunit acting on each unit constituting the honeycomb becomes a speciﬁc value to satisfy the continuity condition of displacement. This speciﬁc value is obtained using an equation proposed in this study; the value depends only on the geometry of the honeycomb. As a consequence of the necessity that the ratio of Mxyjunit and Myxjunit should become a speciﬁc value, if the ratio of torsional load moments Mx1y and M1 yx acting on the boundaries is not actually equal to the above-mentioned value, scattering appears near the boundary in the ratio of Mxyjunit and Myxjunit, and the ratio approaches the above-mentioned speciﬁc value as the distance from the boundary increases. Therefore, even if the value ðM1 xy À My1xÞ is kept the same, the scattering of deﬂection depends on the combination of torsional moments, and becomes smaller as the honeycomb model becomes larger compared with the size of a unit.","2011-06","2019-05-23 22:35:44","2019-05-23 22:35:44","2019-05-23 22:35:44","1910-1917","","7","93","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\AM9I4USW\Chen - 2011 - Equivalent flexural and torsional rigidity of hexa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RQ56FHE4","journalArticle","2017","Qiu, Cheng; Guan, Zhidong; Jiang, Siyuan; Li, Zengshan","A method of determining effective elastic properties of honeycomb cores based on equal strain energy","Chinese Journal of Aeronautics","","10009361","10.1016/j.cja.2017.02.016","https://linkinghub.elsevier.com/retrieve/pii/S1000936117300511","A computational homogenization technique (CHT) based on the ﬁnite element method (FEM) is discussed to predict the effective elastic properties of honeycomb structures. The need of periodic boundary conditions (BCs) is revealed through the analysis for in-plane and out-of-plane shear moduli of models with different cell numbers. After applying periodic BCs on the representative volume element (RVE), comparison between the volume-average stress method and the boundary stress method is performed, and a new method based on the equality of strain energy to obtain all non-zero components of the stiffness tensor is proposed. Results of ﬁnite element (FE) analysis show that the volume-average stress and the boundary stress keep a consistency over different cell geometries and forms. The strain energy method obtains values that differ from those of the volume-average method for non-diagonal terms in the stiffness matrix. Analysis has been done on numerical results for thin-wall honeycombs and different geometries of angles between oblique and vertical walls. The inaccuracy of the volume-average method in terms of the strain energy is shown by numerical benchmarks.","2017-04","2019-05-23 22:35:45","2019-05-23 22:35:45","2019-05-23 22:35:45","766-779","","2","30","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\KSW89X6Q\Qiu et al. - 2017 - A method of determining effective elastic properti.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QEXVMLJ7","journalArticle","2015","Malek, Sardar; Gibson, Lorna","Effective elastic properties of periodic hexagonal honeycombs","Mechanics of Materials","","01676636","10.1016/j.mechmat.2015.07.008","https://linkinghub.elsevier.com/retrieve/pii/S0167663615001568","We investigate the elastic behavior of periodic hexagonal honeycombs over a wide range of relative densities and cell geometries, using both analytical and numerical approaches. Previous modeling approaches are reviewed and their limitations identiﬁed. More accurate estimates of all nine elastic constants are obtained by modifying the analysis of Gibson and Ashby (1997) to account for the nodes at the intersection of the vertical and inclined members. The effect of the nodes becomes signiﬁcant at high relative densities. We then compare the new analytical equations with previous analytical models, with a numerical analysis based on a computational homogenization technique and with data for rubber honeycombs over a wide range of relative densities and cell geometries. The comparisons show that both the new analytical equations and numerical solutions give a remarkably good description of the data. The results provide new insights into understanding the mechanics of honeycombs and designing new cellular materials in the future.","2015-12","2019-05-23 22:35:46","2019-05-23 22:35:46","2019-05-23 22:35:46","226-240","","","91","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\JGQ4EG9W\Malek et Gibson - 2015 - Effective elastic properties of periodic hexagonal.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQMXAUKL","journalArticle","1996","Masters, I.G.; Evans, K.E.","Models for the elastic deformation of honeycombs","Composite Structures","","02638223","10.1016/S0263-8223(96)00054-2","https://linkinghub.elsevier.com/retrieve/pii/S0263822396000542","","1996-08","2019-05-23 22:35:47","2019-05-23 22:35:47","2019-05-23 22:35:47","403-422","","4","35","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\QBCPL4JE\Masters et Evans - 1996 - Models for the elastic deformation of honeycombs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3P3YUQMJ","journalArticle","2015","Nasution, Muhammad Ridlo Erdata; Watanabe, Naoyuki; Kondo, Atsushi","Numerical study on thermal buckling of CFRP–Al honeycomb sandwich composites based on homogenization–localization analysis","Composite Structures","","02638223","10.1016/j.compstruct.2015.06.009","https://linkinghub.elsevier.com/retrieve/pii/S0263822315004729","Thermal buckling of CFRP–Al honeycomb sandwich composites is numerically studied by performing linear eigenproblem analysis. The analysis focuses on the thermal buckling of the hexagonal faces of sandwich composites. Calculation of stress stiffness utilizes stresses responses obtained by homogenization–localization analysis employing twelve unit-cell models. In this regard, the homogenization–localization analysis is carried out by relieving periodicity in the thickness direction. The buckling analysis employs two modeling techniques, i.e. face modeling and face-core modeling, whereby the critical eigenvalues are found to be sensitive to the selected technique. In order to better understand the inﬂuence of out-of-plane periodicity, the results of standard analysis with three-dimensional periodicity are also presented. It is found that relieving periodicity in the thickness direction affects the calculation of stress responses as well as critical buckling eigenvalue, particularly for unidirectional laminate faces. Parametric studies of the critical buckling eigenvalue are also performed to investigate the effect of geometrical and material conﬁguration, and obtain reasonable results.","2015-11","2019-05-23 22:35:48","2019-05-23 22:35:49","2019-05-23 22:35:48","709-719","","","132","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\QZRKWAH9\Nasution et al. - 2015 - Numerical study on thermal buckling of CFRP–Al hon.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36HNT4DK","journalArticle","2016","Mukhopadhyay, T.; Adhikari, S.","Effective in-plane elastic properties of auxetic honeycombs with spatial irregularity","Mechanics of Materials","","01676636","10.1016/j.mechmat.2016.01.009","https://linkinghub.elsevier.com/retrieve/pii/S0167663616000181","An analytical framework has been developed for predicting the equivalent in-plane elastic moduli (longitudinal and transverse Young’s modulus, shear modulus, Poisson’s ratios) of irregular auxetic honeycombs with spatially random variations in cell angles. Employing a bottom up multi-scale based approach, computationally eﬃcient closed-form expressions have been derived in this article. This study also includes development of a highly generalized ﬁnite element code capable of accepting number of cells in two perpendicular directions, random structural geometry and material properties of irregular auxetic honeycomb and thereby obtaining ﬁve in-plane elastic moduli of the structure. The elastic moduli obtained for different degree of randomness following the analytical formulae have been compared with the results of direct ﬁnite element simulations and they are found to be in good agreement corroborating the validity and accuracy of the proposed approach. The transverse Young’s modulus, shear modulus and Poisson’s ratio for loading in transverse direction (effecting the auxetic property) have been found to be highly inﬂuenced by the structural irregularity in auxetic honeycombs.","2016-04","2019-05-23 22:35:50","2019-05-23 22:35:50","2019-05-23 22:35:50","204-222","","","95","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\DLDT8IKM\Mukhopadhyay et Adhikari - 2016 - Effective in-plane elastic properties of auxetic h.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VWTEFPDT","journalArticle","2017","Mukhopadhyay, Tanmoy; Adhikari, Sondipon","Effective in-plane elastic moduli of quasi-random spatially irregular hexagonal lattices","International Journal of Engineering Science","","00207225","10.1016/j.ijengsci.2017.06.004","https://linkinghub.elsevier.com/retrieve/pii/S0020722517300113","An analytical framework is developed for predicting the effective in-plane elastic moduli (longitudinal and transverse Young’s modulus, Poisson’s ratios and shear modulus) of irregular hexagonal lattices with generalized form of spatially random structural geometry. On the basis of a mechanics based bottom-up multi-step approach, computationally eﬃcient closed-form formulae are derived in this paper. As a special case when there is no irregularity, the derived analytical expressions reduce to the respective well known formulae of regular honeycombs available in literature. Previous analytical investigations include the derivation of effective in-plane elastic moduli for hexagonal lattices with spatially random variation of cell angles, which is a special case of the generalized form of irregularity in material and structural attributes considered in this paper. The present study also includes development of a highly generalized ﬁnite element code for obtaining equivalent elastic properties of random lattices, which is employed to validate the proposed analytical formulae. The statistical results of elastic moduli obtained using the developed analytical expressions and using direct ﬁnite element simulations are noticed to be in good agreement aﬃrming the accuracy and validity of the proposed analytical framework. All the in-plane elastic moduli are found to be signiﬁcantly inﬂuenced by spatially random irregularity resulting in a decrease of the mean values for the two Young’s moduli and two Poisson’s ratios, while an increase of the mean value for the shear modulus.","2017-10","2019-05-23 22:35:52","2019-05-23 22:35:52","2019-05-23 22:35:52","142-179","","","119","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\UVY2GNAF\Mukhopadhyay et Adhikari - 2017 - Effective in-plane elastic moduli of quasi-random .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZS5X4HR2","journalArticle","2019","Mukhopadhyay, T.; Adhikari, S.; Batou, A.","Frequency domain homogenization for the viscoelastic properties of spatially correlated quasi-periodic lattices","International Journal of Mechanical Sciences","","00207403","10.1016/j.ijmecsci.2017.09.004","https://linkinghub.elsevier.com/retrieve/pii/S0020740317312572","An analytical framework is developed for investigating the eﬀect of viscoelasticity on irregular hexagonal lattices. At room temperature many polymers are found to be near their glass temperature. Elastic moduli of honeycombs made of such materials are not constant, but changes in the time or frequency domain. Thus consideration of viscoelastic properties are essential for such honeycombs. Irregularity in lattice structures being inevitable from practical point of view, analysis of the compound eﬀect considering both irregularity and viscoelasticity is crucial for such structural forms. On the basis of a mechanics based bottom-up approach, computationally eﬃcient closed-form formulae are derived in frequency domain. The spatially correlated structural and material attributes are obtained based on Karhunen–Loève expansion, which is integrated with the developed analytical approach to quantify the viscoelastic eﬀect for irregular lattices. Consideration of such spatially correlated behaviour can simulate the practical stochastic system more closely. The two eﬀective complex Young’s moduli and shear modulus are found to be dependent on the viscoelastic parameters, while the two in-plane eﬀective Poisson’s ratios are found to be independent of viscoelastic parameters and frequency. Results are presented in both deterministic and stochastic regime, wherein it is observed that the amplitude of Young’s moduli and shear modulus are signiﬁcantly ampliﬁed in the frequency domain. The response bounds are quantiﬁed considering two diﬀerent forms of irregularity, randomly inhomogeneous irregularity and randomly homogeneous irregularity. The computationally eﬃcient analytical approach presented in this study can be quite attractive for practical purposes to analyse and design lattices with predominantly viscoelastic behaviour along with consideration of structural and material irregularity.","2019-01","2019-05-23 22:35:53","2019-05-23 22:35:54","2019-05-23 22:35:53","784-806","","","150","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\VBCQXGNB\Mukhopadhyay et al. - 2019 - Frequency domain homogenization for the viscoelast.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSX4AZHQ","journalArticle","2016","Ongaro, F.; De Falco, P.; Barbieri, E.; Pugno, N.M.","Mechanics of filled cellular materials","Mechanics of Materials","","01676636","10.1016/j.mechmat.2016.01.013","https://linkinghub.elsevier.com/retrieve/pii/S0167663616000223","Many natural systems display a peculiar honeycomb structure at the microscale and numerous existing studies assume empty cells. In reality, and certainly for biological tissues, the internal volumes are instead ﬁlled with ﬂuids, ﬁbers or other bulk materials.","2016-06","2019-05-23 22:35:55","2019-05-23 22:35:55","2019-05-23 22:35:55","26-47","","","97","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\485W5WQX\Ongaro et al. - 2016 - Mechanics of filled cellular materials.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P97M5E67","journalArticle","2018","Sorohan, Stefan; Constantinescu, Dan Mihai; Sandu, Marin; Sandu, Adriana Georgeta","On the homogenization of hexagonal honeycombs under axial and shear loading. Part I: Analytical formulation for free skin effect","Mechanics of Materials","","01676636","10.1016/j.mechmat.2017.09.003","https://linkinghub.elsevier.com/retrieve/pii/S0167663616305002","In the present paper the skin effect is neglected, and a general parameterization of a hexagonal honeycomb, valid for constant wall thickness, double vertical walls (commercial), or for any combination of cell walls is generated. Thus, two new analytical models are proposed: generalized Malek and Gibson and correction of Gibson and Ashby. Description of the existing (Malek and Gibson, 2015 and classical relations established by Gibson and Ashby, 1997) and proposed models is done in detail. All nine effective elastic properties are obtained analytically using the beam and membrane plate theory in which more attention is paid to account for the nodes at the intersection of the vertical and inclined cell walls. The numerical modeling of honeycomb structures is too tedious and time consuming. The homogenization of honeycombs enables to obtain an equivalent orthotropic homogeneous solid and its elastic effective properties making thus possible very eﬃcient ﬁnite element analyses. Such simulations are also used to establish the distribution of the stresses in nodes in order to validate the hypotheses used for determining the analytical relations. The existing and proposed analytical models are compared to the FEA solutions through two examples: one for a regular, and the other for a re-entrant honeycomb. The numerical results obtained as a reference for the effective elastic constants are discussed by comparing them to the ones given by the analytical models, and the advantages and pitfalls of each model are discussed and explained. The results provide new insights into understanding the mechanics of honeycombs and designing new types of cellular materials including composite hexagonal cell cores.","2018-04","2019-05-23 22:35:56","2019-05-23 22:35:56","2019-05-23 22:35:56","74-91","","","119","","","On the homogenization of hexagonal honeycombs under axial and shear loading. Part I","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\5B3IFL3K\Sorohan et al. - 2018 - On the homogenization of hexagonal honeycombs unde.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BUDZ92K","journalArticle","2018","Sorohan, Stefan; Constantinescu, Dan Mihai; Sandu, Marin; Sandu, Adriana Georgeta","On the homogenization of hexagonal honeycombs under axial and shear loading. Part II: Comparison of free skin and rigid skin effects on effective core properties","Mechanics of Materials","","01676636","10.1016/j.mechmat.2017.09.004","https://linkinghub.elsevier.com/retrieve/pii/S0167663616305014","The second part of the paper is dedicated to the presentation of some analytical formulae used to consider the rigid skin effect. Special attention is given to the lower and upper bounds of out-of-plane shear moduli for a generalized Malek and Gibson beam model and to a correction of Gibson and Ashby model. The imposed boundary conditions on a honeycomb cell presented in the ﬁrst part of this research are analyzed separately for the understanding of free and rigid skin effects. Then the ﬁnite element method is used to determine the effective elastic properties of the honeycomb cell and a comparison with existing and proposed analytical models is done. The numerical study considers both the free and rigid skin effects for two different ﬁnite elements types, Brick and Shell. The inﬂuence of including/neglecting the skin effect upon the effective elastic properties is presented and discussed. The ﬁnite element modeling (FEM) is performed by using APDL in ANSYS and a good agreement has been achieved between the results of the present analytical models and 3D FEM. Studies of convergence analyses by using Brick and Shell elements are performed for three sets of relative densities as a function of the mesh reﬁnement for the conventional, over-expanded, and re-entrant honeycombs. Some particularities in modeling with Shell elements are discussed by considering the number of layers and the section offset. A sensitivity analysis in terms of the geometric parameters of the unit cell has been conducted for analyzing the core thickness effect. The results provide new insights into understanding the limitations of present analytical models and opens perspectives for the detailed design of commercial honeycombs.","2018-04","2019-05-23 22:35:58","2019-05-23 22:35:58","2019-05-23 22:35:58","92-108","","","119","","","On the homogenization of hexagonal honeycombs under axial and shear loading. Part II","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\EUF9AJYP\Sorohan et al. - 2018 - On the homogenization of hexagonal honeycombs unde.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S7YVH7JJ","journalArticle","2019","Sorohan, Stefan; Constantinescu, Dan Mihai; Sandu, Marin; Sandu, Adriana Georgeta","In-plane homogenization of commercial hexagonal honeycombs considering the cell wall curvature and adhesive layer influence","International Journal of Solids and Structures","","00207683","10.1016/j.ijsolstr.2018.08.007","https://linkinghub.elsevier.com/retrieve/pii/S0020768318303263","In the present paper a general parameterization of a periodic hexagonal honeycomb with double vertical walls (commercial honeycomb) is proposed and a new analytic model is established. More attention is paid to account for the radius of curvature of the inclined walls, the adhesive layer thickness, and adhesive ﬁllet at nodes. Then, neglecting the skin effect, in plane elastic constants is obtained analytically using the beam theory. The deformation mechanisms of the honeycomb cells include ﬂexure, stretching, shearing and hinging. The mechanism of hinging is included through small ﬁctitious beams in order to balance the local effects which cannot be captured using the beam theory. Hinging can be neglected when the thickness of these beams becomes inﬁnite or optimally chosen by a proper thickness as to minimize the cumulative errors of the analytical assumptions. The new analytic model presented in this paper can be particularized to the extended Balawi and Abot model if some parameters are adequately modiﬁed. The ﬁnite element modeling of a representative volume element is used for model calibration and validation considering different relative densities of real honeycombs. The numerical results obtained as a reference for the effective elastic constants are discussed by comparing them to the ones given by the analytic model; its advantages and pitfalls are discussed and explained through a case study and some sensitivity analyses. Numerical simulations are also done in order to establish the distribution of the stresses in cell walls and nodes to conﬁrm the hypotheses used for determining the analytical relations and to explain some limits of the analytic model. The results provide new insights into understanding the mechanics of honeycombs and facilitate the design of new types of cellular materials, including composite hexagonal cell cores.","2019-01","2019-05-23 22:35:59","2019-05-23 22:35:59","2019-05-23 22:35:59","87-106","","","156-157","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\8SLWUZ4V\Sorohan et al. - 2019 - In-plane homogenization of commercial hexagonal ho.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HB34VIWS","journalArticle","2004","Wang, A.-J.; McDowell, D. L.","In-Plane Stiffness and Yield Strength of Periodic Metal Honeycombs","Journal of Engineering Materials and Technology","","00944289","10.1115/1.1646165","http://MaterialsTechnology.asmedigitalcollection.asme.org/article.aspx?articleid=1427149","","2004","2019-05-23 22:36:00","2019-05-23 22:36:00","2019-05-23 22:36:00","137","","2","126","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\TX84IFZG\Wang et McDowell - 2004 - In-Plane Stiffness and Yield Strength of Periodic .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"254QFIGH","journalArticle","2017","Zhang, Kai; Deng, Zi-Chen; Xu, Xiao-Jian; Meng, Jun-Miao; Jiang, Xian-Hong","Homogenization of hexagonal and re-entrant hexagonal structures and wave propagation of the sandwich plates with symplectic analysis","Composites Part B: Engineering","","13598368","10.1016/j.compositesb.2017.01.048","https://linkinghub.elsevier.com/retrieve/pii/S1359836816326415","The aim of this work is to provide closed-form expressions of the effective elastic constants of hexagonal and re-entrant hexagonal structures, which contain the variable dimensional parameters, such as the relative density, aspect ratio, length ratio and the cell wall angle. We also numerically investigate the dynamic properties of the sandwich plates with hexagonal cores. By taking into account the bending, axial and shearing deformations of the unit cell walls, the effective elastic constants are derived. In order to analyze the wave propagation of the sandwich plates, the original governing equations are converted into a set of the ﬁrst-order governing differential equations in the Hamilton system, by introducing the dual variables and with the help of a variational principle. The precise integration method in conjunction with the extended Wittrick-Williams algorithm is utilized to numerically solve these equations to obtain the frequencies of structures. The effects of relative density, length ratio, cell wall angle and material distribution parameter on the dispersion relations of hexagonal and re-entrant hexagonal structures are investigated. It is found that the stiffness plays a more dominant role on the dispersion relations than that of the mass, and the effects of length ratio and material distribution parameter are more prominent than that of the cell wall angle.","2017-04","2019-05-23 22:36:01","2019-05-23 22:36:02","2019-05-23 22:36:01","80-92","","","114","","","","","","","","","","en","","","","","Crossref","","","","C:\Users\momoe\Zotero\storage\V6EHLIPW\Zhang et al. - 2017 - Homogenization of hexagonal and re-entrant hexagon.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
